"","seq","methyl_pos","methyl_n"
"91594","ZF_NC_007125.7_13076346:13078315","13076846,13076870,13076890,13076902,13076915,13077137,13077154,13077226,13077278,13077280,13077286,13077288,13077291,13077320,13077329,13077364,13077739,13077800,13077810,13077815",20
"91595","ZF_NC_007125.7_13083274:13085319","13083774,13083811,13083816,13083854,13083974,13084302,13084315,13084323,13084334,13084353,13084780,13084817,13084819",13
"91596","ZF_NC_007125.7_13093232:13094232","13093732",1
"91597","ZF_NC_007125.7_13099849:13100898","13100349,13100398",2
"91598","ZF_NC_007125.7_13125041:13126064","13125541,13125562,13125564",3
"91599","ZF_NC_007125.7_13137998:13142049","13138498,13138501,13138550,13138607,13138634,13138645,13139080,13139593,13139613,13139615,13139624,13139649,13139657,13140493,13140523,13140543,13140578,13140588,13140592,13140618,13140624,13140741,13140755,13140780,13140827,13140844,13140847,13140851,13141320,13141465,13141492,13141494,13141534,13141549",34
"91600","ZF_NC_007125.7_13142535:13144830","13143035,13143037,13143044,13143527,13143533,13143554,13143755,13143794,13144330",9
"91601","ZF_NC_007125.7_13193452:13194521","13193952,13193980,13194021",3
"91602","ZF_NC_007125.7_13217818:13218904","13218318,13218341,13218366,13218404",4
"91603","ZF_NC_007125.7_13219084:13220098","13219584,13219594,13219598",3
"91604","ZF_NC_007125.7_13227889:13228902","13228389,13228402",2
"91605","ZF_NC_007125.7_13229718:13230788","13230218,13230244,13230268,13230288",4
"91606","ZF_NC_007125.7_13233816:13234896","13234316,13234380,13234396",3
"91607","ZF_NC_007125.7_13235104:13237004","13235604,13235637,13235639,13235671,13235688,13235756,13236456,13236467,13236469,13236488,13236504",11
"91608","ZF_NC_007125.7_13237110:13238181","13237610,13237630,13237634,13237651,13237681",5
"91609","ZF_NC_007125.7_13238466:13241022","13238966,13238986,13239481,13239507,13239542,13239554,13239576,13239752,13239773,13239777,13239782,13239787,13239805,13239824,13239831,13239848,13239850,13239867,13239971,13239974,13239978,13240004,13240473,13240477,13240490,13240499,13240522",27
"91610","ZF_NC_007125.7_13252481:13253791","13252981,13252998,13253058,13253061,13253071,13253125,13253222,13253264,13253291",9
"91611","ZF_NC_007125.7_13255048:13257707","13255548,13255597,13255608,13256127,13256147,13256154,13256159,13256166,13256178,13256221,13256227,13256232,13256910,13256934,13256943,13256960,13256977,13256982,13257020,13257024,13257034,13257057,13257080,13257144,13257159,13257183,13257207",27
"91612","ZF_NC_007125.7_13269798:13270954","13270298,13270360,13270372,13270394,13270412,13270423,13270442,13270444,13270454",9
"91613","ZF_NC_007125.7_13293570:13294857","13294070,13294077,13294080,13294086,13294089,13294097,13294102,13294104,13294302,13294311,13294341,13294347,13294357",13
"91614","ZF_NC_007125.7_13295730:13297159","13296230,13296233,13296241,13296262,13296265,13296278,13296281,13296289,13296313,13296326,13296329,13296337,13296350,13296353,13296361,13296377,13296385,13296401,13296422,13296425,13296443,13296446,13296449,13296457,13296467,13296481,13296491,13296494,13296497,13296505,13296515,13296569,13296577,13296587,13296601,13296611,13296625,13296635,13296659",39
"91615","ZF_NC_007125.7_13313895:13315401","13314395,13314436,13314507,13314536,13314546,13314550,13314552,13314559,13314569,13314572,13314610,13314631,13314646,13314831,13314858,13314878,13314901",17
"91616","ZF_NC_007125.7_13329668:13330971","13330168,13330176,13330185,13330197,13330238,13330242,13330251,13330262,13330277,13330295,13330316,13330339,13330362,13330367,13330376,13330407,13330409,13330413,13330461,13330471",20
"91617","ZF_NC_007125.7_13331214:13332238","13331714,13331738",2
"91618","ZF_NC_007125.7_13333733:13334796","13334233,13334288,13334293,13334296",4
"91619","ZF_NC_007125.7_13335522:13336557","13336022,13336040,13336057",3
"91620","ZF_NC_007125.7_13339804:13340888","13340304,13340319,13340325,13340337,13340374,13340380,13340388",7
"91621","ZF_NC_007125.7_13385314:13386946","13385814,13385826,13385830,13385865,13385872,13385922,13385929,13385952,13385954,13385958,13385977,13386014,13386018,13386043,13386047,13386165,13386172,13386175,13386193,13386206,13386208,13386255,13386262,13386272,13386318,13386323,13386334,13386430,13386446",29
"91622","ZF_NC_007125.7_13387346:13389176","13387846,13387851,13387866,13388067,13388075,13388082,13388174,13388202,13388206,13388217,13388244,13388248,13388251,13388263,13388268,13388647,13388676",17
"91623","ZF_NC_007125.7_13390424:13391509","13390924,13390958,13390967,13390981,13390985,13390989,13390994,13390997,13391003,13391009",10
"91624","ZF_NC_007125.7_13393423:13394423","13393923",1
"91625","ZF_NC_007125.7_13399720:13400988","13400220,13400222,13400263,13400272,13400437,13400453,13400459,13400488",8
"91626","ZF_NC_007125.7_13401030:13402081","13401530,13401544,13401546,13401553,13401581",5
"91627","ZF_NC_007125.7_13402564:13403619","13403064,13403073,13403076,13403105,13403114,13403117,13403119",7
"91628","ZF_NC_007125.7_13407588:13408720","13408088,13408092,13408102,13408112,13408125,13408137,13408145,13408179,13408187,13408190,13408218,13408220",12
"91629","ZF_NC_007125.7_13408922:13410031","13409422,13409445,13409480,13409485,13409526,13409531",6
"91630","ZF_NC_007125.7_13426203:13427229","13426703,13426706,13426708,13426720,13426729",5
"91631","ZF_NC_007125.7_13439575:13440619","13440075,13440079,13440112,13440119",4
"91632","ZF_NC_007125.7_13442850:13445122","13443350,13443356,13443361,13443376,13443383,13443531,13443576,13443629,13444386,13444395,13444412,13444423,13444448,13444463,13444476,13444484,13444557,13444574,13444579,13444592,13444597,13444622",22
"91633","ZF_NC_007125.7_13446501:13447550","13447001,13447020,13447050",3
"91634","ZF_NC_007125.7_13461824:13462824","13462324",1
"91635","ZF_NC_007125.7_13500506:13501566","13501006,13501022,13501029,13501042,13501066",5
"91636","ZF_NC_007125.7_13527384:13528397","13527884,13527895,13527897",3
"91637","ZF_NC_007125.7_13547822:13548822","13548322",1
"91638","ZF_NC_007125.7_13568537:13569588","13569037,13569046,13569063,13569068,13569076,13569088",6
"91639","ZF_NC_007125.7_13569736:13570790","13570236,13570263,13570290",3
"91640","ZF_NC_007125.7_13571299:13572376","13571799,13571840,13571873,13571876",4
"91641","ZF_NC_007125.7_13572745:13573835","13573245,13573262,13573275,13573335",4
"91642","ZF_NC_007125.7_13578578:13579639","13579078,13579111,13579113,13579115,13579139",5
"91643","ZF_NC_007125.7_13580726:13581904","13581226,13581241,13581265,13581404",4
"91644","ZF_NC_007125.7_13582567:13584236","13583067,13583102,13583224,13583255,13583269,13583482,13583500,13583512,13583672,13583683,13583701,13583710,13583718,13583736",14
"91645","ZF_NC_007125.7_13589240:13592727","13589740,13589756,13589775,13589785,13589789,13589797,13589811,13589820,13589919,13589921,13589957,13589963,13589969,13589987,13589991,13590063,13590073,13590075,13590091,13590120,13590124,13590128,13590136,13590143,13590147,13590272,13590277,13590289,13590300,13590337,13590354,13590411,13590445,13590462,13590506,13590566,13590584,13590593,13590595,13590597,13590613,13591335,13591345,13591348,13591355,13591365,13591372,13591382,13591389,13591624,13591635,13591642,13591650,13591665,13592066,13592077,13592090,13592107,13592133,13592140,13592143,13592146,13592151,13592154,13592167,13592185,13592213,13592227",68
"91646","ZF_NC_007125.7_13612729:13613779","13613229,13613231,13613233,13613237,13613241,13613279",6
"91647","ZF_NC_007125.7_13614930:13616174","13615430,13615436,13615472,13615496,13615506,13615546,13615561,13615570,13615595,13615623,13615635,13615650,13615659,13615674",14
"91648","ZF_NC_007125.7_13619470:13620714","13619970,13619987,13619989,13620009,13620214",5
"91649","ZF_NC_007125.7_13625280:13626352","13625780,13625808,13625815,13625852",4
"91650","ZF_NC_007125.7_13627752:13628835","13628252,13628255,13628283,13628299,13628324,13628335",6
"91651","ZF_NC_007125.7_13630301:13633680","13630801,13630811,13630863,13630878,13631057,13631065,13631130,13631136,13631192,13631209,13631221,13631281,13631834,13631875,13631877,13631884,13631890,13631912,13632078,13632099,13632614,13632923,13632941,13632956,13632961,13632980,13632999,13633001,13633103,13633128,13633134,13633137,13633149,13633180",34
"91652","ZF_NC_007125.7_13635007:13636112","13635507,13635569,13635582,13635585,13635594,13635598,13635610,13635612",8
"91653","ZF_NC_007125.7_13637305:13638705","13637805,13637852,13637862,13637876,13637908,13637910,13638020,13638031,13638085,13638091,13638103,13638117,13638123,13638168,13638172,13638205",16
"91654","ZF_NC_007125.7_13639851:13640932","13640351,13640373,13640393,13640414,13640416,13640432",6
"91655","ZF_NC_007125.7_13656574:13657640","13657074,13657093,13657128,13657134,13657136,13657140",6
"91656","ZF_NC_007125.7_13659594:13660664","13660094,13660110,13660164",3
"91657","ZF_NC_007125.7_13668397:13669648","13668897,13669118,13669124,13669129,13669143,13669148",6
"91658","ZF_NC_007125.7_13670786:13671848","13671286,13671301,13671326,13671348",4
"91659","ZF_NC_007125.7_13672599:13673646","13673099,13673132,13673139,13673146",4
"91660","ZF_NC_007125.7_13680399:13681528","13680899,13680912,13680953,13680966,13680981,13681023,13681028",7
"91661","ZF_NC_007125.7_13704524:13705588","13705024,13705029,13705044,13705047,13705088",5
"91662","ZF_NC_007125.7_13706870:13707910","13707370,13707373,13707380,13707386,13707394,13707397,13707400,13707410",8
"91663","ZF_NC_007125.7_13729507:13730859","13730007,13730299,13730359",3
"91664","ZF_NC_007125.7_13734569:13735652","13735069,13735075,13735116,13735142,13735152",5
"91665","ZF_NC_007125.7_13746234:13747299","13746734,13746749,13746789,13746799",4
"91666","ZF_NC_007125.7_13748006:13749556","13748506,13748531,13748538,13748557,13748566,13748998,13749004,13749012,13749019,13749034,13749046,13749056",12
"91667","ZF_NC_007125.7_13749797:13751029","13750297,13750325,13750340,13750348,13750371,13750451,13750454,13750460,13750492,13750495,13750529",11
"91668","ZF_NC_007125.7_13766916:13768216","13767416,13767445,13767455,13767474,13767560,13767632,13767635,13767639,13767656,13767659,13767662,13767666,13767670,13767683,13767686,13767689,13767697,13767710,13767713,13767716",20
"91669","ZF_NC_007125.7_13773373:13774373","13773873",1
"91670","ZF_NC_007125.7_13801608:13802695","13802108,13802112,13802145,13802170,13802173,13802176,13802195",7
"91671","ZF_NC_007125.7_13813684:13815645","13814184,13814189,13814206,13814223,13814233,13814886,13814905,13814915,13814918,13814924,13814928,13814934,13814938,13814946,13815091,13815101,13815145",17
"91672","ZF_NC_007125.7_13815647:13816703","13816147,13816169,13816186,13816201,13816203",5
"91673","ZF_NC_007125.7_13821233:13822270","13821733,13821770",2
"91674","ZF_NC_007125.7_13832024:13833221","13832524,13832546,13832549,13832553,13832567,13832570,13832591,13832602,13832608,13832707,13832721",11
"91675","ZF_NC_007125.7_13834324:13836160","13834824,13834831,13834843,13834849,13834875,13834877,13834897,13834901,13834997,13835006,13835012,13835036,13835598,13835635,13835655,13835660",16
"91676","ZF_NC_007125.7_13838497:13839574","13838997,13839056,13839074",3
"91677","ZF_NC_007125.7_13858761:13859843","13859261,13859299,13859305,13859335,13859343",5
"91678","ZF_NC_007125.7_13862137:13863181","13862637,13862673,13862681",3
"91679","ZF_NC_007125.7_13873381:13874425","13873881,13873887,13873917,13873925",4
"91680","ZF_NC_007125.7_13886379:13887573","13886879,13886934,13886938,13887006,13887025,13887037,13887043,13887048,13887060,13887064,13887073",11
"91681","ZF_NC_007125.7_13887754:13888813","13888254,13888267,13888283,13888313",4
"91682","ZF_NC_007125.7_13888993:13890074","13889493,13889495,13889509,13889541,13889574",5
"91683","ZF_NC_007125.7_13899086:13900127","13899586,13899607,13899627",3
"91684","ZF_NC_007125.7_13945596:13946715","13946096,13946152,13946166,13946169,13946178,13946215",6
"91685","ZF_NC_007125.7_13949221:13950221","13949721",1
"91686","ZF_NC_007125.7_13956850:13957907","13957350,13957353,13957355,13957361,13957366,13957369,13957380,13957384,13957387,13957398,13957407",11
"91687","ZF_NC_007125.7_13963634:13964698","13964134,13964146,13964198",3
"91688","ZF_NC_007125.7_13967794:13968864","13968294,13968314,13968323,13968327,13968362,13968364",6
"91689","ZF_NC_007125.7_13984462:13985462","13984962",1
"91690","ZF_NC_007125.7_13991414:13992464","13991914,13991916,13991918,13991922,13991926,13991964",6
"91691","ZF_NC_007125.7_13994558:13995599","13995058,13995061,13995064,13995069,13995094,13995096,13995099",7
"91692","ZF_NC_007125.7_14007809:14008957","14008309,14008359,14008367,14008377,14008457",5
"91693","ZF_NC_007125.7_14014819:14015899","14015319,14015323,14015326,14015329,14015372,14015399",6
"91694","ZF_NC_007125.7_14037943:14039232","14038443,14038524,14038732",3
"91695","ZF_NC_007125.7_14061537:14062537","14062037",1
"91696","ZF_NC_007125.7_14069990:14071055","14070490,14070555",2
"91697","ZF_NC_007125.7_14088961:14089961","14089461",1
"91698","ZF_NC_007125.7_14100587:14102644","14101087,14101153,14102144",3
"91699","ZF_NC_007125.7_14110313:14111371","14110813,14110826,14110871",3
"91700","ZF_NC_007125.7_14113799:14114887","14114299,14114308,14114337,14114342,14114348,14114350,14114367,14114387",8
"91701","ZF_NC_007125.7_14130844:14131844","14131344",1
"91702","ZF_NC_007125.7_14135985:14140265","14136485,14136516,14136537,14136616,14136622,14136649,14136695,14136802,14136827,14137253,14137298,14137310,14137315,14137319,14137367,14137439,14137496,14137520,14137861,14137869,14137898,14137918,14137931,14137936,14137940,14137942,14138630,14138633,14138641,14138647,14138663,14138684,14138886,14138889,14139109,14139138,14139146,14139153,14139156,14139170,14139172,14139180,14139189,14139741,14139752,14139759,14139765",47
"91703","ZF_NC_007125.7_14141665:14142725","14142165,14142197,14142216,14142225",4
"91704","ZF_NC_007125.7_14142935:14143999","14143435,14143499",2
"91705","ZF_NC_007125.7_14170098:14171159","14170598,14170600,14170604,14170647,14170659",5
"91706","ZF_NC_007125.7_14171705:14172705","14172205",1
"91707","ZF_NC_007125.7_14173728:14174795","14174228,14174237,14174241,14174258,14174280,14174286,14174288,14174295",8
"91708","ZF_NC_007125.7_14177666:14180836","14178166,14178183,14178193,14178203,14178205,14178222,14178232,14178340,14178364,14178382,14178395,14178452,14179452,14179468,14179473,14179530,14179603,14179615,14180281,14180295,14180308,14180336",22
"91709","ZF_NC_007125.7_14187138:14188138","14187638",1
"91710","ZF_NC_007125.7_14198279:14199351","14198779,14198785,14198790,14198846,14198851",5
"91711","ZF_NC_007125.7_14201894:14202900","14202394,14202400",2
"91712","ZF_NC_007125.7_14206337:14207424","14206837,14206867,14206876,14206915,14206917,14206924",6
"91713","ZF_NC_007125.7_14207748:14208782","14208248,14208282",2
"91714","ZF_NC_007125.7_14212381:14213381","14212881",1
"91715","ZF_NC_007125.7_14233743:14236470","14234243,14234245,14234259,14234267,14234271,14234275,14234287,14234418,14234420,14234425,14234441,14234462,14234469,14234480,14234590,14234598,14234615,14234660,14234670,14234753,14234796,14234961,14234986,14235006,14235010,14235044,14235895,14235917,14235970",29
"91716","ZF_NC_007125.7_14242882:14243959","14243382,14243404,14243430,14243459",4
"91717","ZF_NC_007125.7_14248393:14249419","14248893,14248901,14248907,14248919",4
"91718","ZF_NC_007125.7_14251288:14252324","14251788,14251824",2
"91719","ZF_NC_007125.7_14273130:14274182","14273630,14273682",2
"91720","ZF_NC_007125.7_14280484:14282853","14280984,14281006,14281008,14281782,14281791,14281795,14281809,14282342,14282346,14282353",10
"91721","ZF_NC_007125.7_14288399:14289781","14288899,14288934,14288951,14288970,14289027,14289036,14289048,14289056,14289217,14289223,14289244,14289271,14289281",13
"91722","ZF_NC_007125.7_14302691:14303691","14303191",1
"91723","ZF_NC_007125.7_14309098:14310202","14309598,14309602,14309618,14309649,14309676,14309702",6
"91724","ZF_NC_007125.7_14314744:14315872","14315244,14315251,14315253,14315260,14315308,14315323,14315337,14315362,14315372",9
"91725","ZF_NC_007125.7_14328550:14329550","14329050",1
"91726","ZF_NC_007125.7_14338252:14339302","14338752,14338774,14338785,14338789,14338802",5
"91727","ZF_NC_007125.7_14382752:14385048","14383252,14383272,14383276,14383308,14383310,14383376,14384176,14384188,14384190,14384195,14384206,14384365,14384393,14384398,14384415,14384456,14384485,14384543,14384548",19
"91728","ZF_NC_007125.7_14385067:14386307","14385567,14385573,14385575,14385583,14385614,14385630,14385730,14385750,14385804,14385807",10
"91729","ZF_NC_007125.7_14394392:14395418","14394892,14394898,14394905,14394911,14394918",5
"91730","ZF_NC_007125.7_14431371:14432637","14431871,14431907,14431933,14432091,14432137",5
"91731","ZF_NC_007125.7_14507177:14508244","14507677,14507729,14507744",3
"91732","ZF_NC_007125.7_14593247:14594247","14593747",1
"91733","ZF_NC_007125.7_14646732:14648021","14647232,14647251,14647258,14647305,14647460,14647499,14647521",7
"91734","ZF_NC_007125.7_14667271:14668320","14667771,14667795,14667812,14667820",4
"91735","ZF_NC_007125.7_14673830:14674830","14674330",1
"91736","ZF_NC_007125.7_14710494:14711892","14710994,14711004,14711008,14711020,14711392",5
"91737","ZF_NC_007125.7_14725820:14727140","14726320,14726634,14726637,14726640",4
"91738","ZF_NC_007125.7_14734642:14735652","14735142,14735152",2
"91739","ZF_NC_007125.7_14800741:14801798","14801241,14801260,14801296,14801298",4
"91740","ZF_NC_007125.7_14838378:14839439","14838878,14838902,14838914,14838922,14838939",5
"91741","ZF_NC_007125.7_14868558:14869558","14869058",1
"91742","ZF_NC_007125.7_14876856:14877870","14877356,14877370",2
"91743","ZF_NC_007125.7_14878710:14880182","14879210,14879232,14879649,14879657,14879673,14879682",6
"91744","ZF_NC_007125.7_14881590:14882640","14882090,14882097,14882140",3
"91745","ZF_NC_007125.7_14914035:14915096","14914535,14914548,14914553,14914568,14914596",5
"91746","ZF_NC_007125.7_14921363:14922553","14921863,14921884,14921888,14921899,14921910,14921996,14921998,14922030,14922053",9
"91747","ZF_NC_007125.7_14924664:14925708","14925164,14925208",2
"91748","ZF_NC_007125.7_14947160:14948238","14947660,14947663,14947733,14947738",4
"91749","ZF_NC_007125.7_14952991:14954037","14953491,14953498,14953514,14953537",4
"91750","ZF_NC_007125.7_14963847:14964947","14964347,14964350,14964407,14964413,14964447",5
"91751","ZF_NC_007125.7_14989956:14991004","14990456,14990504",2
"91752","ZF_NC_007125.7_15001138:15002237","15001638,15001644,15001661,15001677,15001689,15001706,15001737",7
"91753","ZF_NC_007125.7_15007224:15008295","15007724,15007743,15007762,15007795",4
"91754","ZF_NC_007125.7_15017667:15018667","15018167",1
"91755","ZF_NC_007125.7_15052290:15053290","15052790",1
"91756","ZF_NC_007125.7_15064359:15065752","15064859,15065071,15065115,15065216,15065252",5
"91757","ZF_NC_007125.7_15067082:15068562","15067582,15067933,15068017,15068035,15068040,15068062",6
"91758","ZF_NC_007125.7_15105223:15106223","15105723",1
"91759","ZF_NC_007125.7_15124303:15125327","15124803,15124827",2
"91760","ZF_NC_007125.7_15179210:15180210","15179710",1
"91761","ZF_NC_007125.7_15196557:15197735","15197057,15197064,15197072,15197107,15197198,15197213,15197235",7
"91762","ZF_NC_007125.7_15198403:15199620","15198903,15198918,15198931,15198938,15198949,15198957,15198962,15198977,15199045,15199120",10
"91763","ZF_NC_007125.7_15201758:15202773","15202258,15202262,15202273",3
"91764","ZF_NC_007125.7_15254809:15256474","15255309,15255311,15255376,15255949,15255974",5
"91765","ZF_NC_007125.7_15261172:15263136","15261672,15261688,15261746,15261753,15261758,15261774,15261777,15261814,15261819,15261828,15261831,15262598,15262604,15262636",14
"91766","ZF_NC_007125.7_15263844:15264844","15264344",1
"91767","ZF_NC_007125.7_15290265:15291351","15290765,15290767,15290773,15290778,15290807,15290816,15290851",7
"91768","ZF_NC_007125.7_15351006:15352044","15351506,15351544",2
"91769","ZF_NC_007125.7_15373716:15374779","15374216,15374279",2
"91770","ZF_NC_007125.7_15391122:15392203","15391622,15391624,15391642,15391652,15391677,15391691,15391703",7
"91771","ZF_NC_007125.7_15467607:15468607","15468107",1
"91772","ZF_NC_007125.7_15502037:15503072","15502537,15502562,15502572",3
"91773","ZF_NC_007125.7_15503729:15504786","15504229,15504286",2
"91774","ZF_NC_007125.7_15522457:15523476","15522957,15522976",2
"91775","ZF_NC_007125.7_15527353:15528376","15527853,15527876",2
"91776","ZF_NC_007125.7_15530533:15531560","15531033,15531054,15531060",3
"91777","ZF_NC_007125.7_15538193:15539466","15538693,15538703,15538832,15538837,15538855,15538859,15538870,15538892,15538905,15538918,15538953,15538964,15538966",13
"91778","ZF_NC_007125.7_15562807:15564131","15563307,15563323,15563342,15563359,15563404,15563421,15563440,15563445,15563467,15563471,15563495,15563498,15563588,15563616,15563631",15
"91779","ZF_NC_007125.7_15565072:15566091","15565572,15565583,15565591",3
"91780","ZF_NC_007125.7_15568532:15569622","15569032,15569045,15569122",3
"91781","ZF_NC_007125.7_15583286:15584326","15583786,15583826",2
"91782","ZF_NC_007125.7_15634164:15635200","15634664,15634693,15634700",3
"91783","ZF_NC_007125.7_15638133:15639634","15638633,15638646,15638662,15639134",4
"91784","ZF_NC_007125.7_15642031:15643069","15642531,15642549,15642569",3
"91785","ZF_NC_007125.7_15643468:15644512","15643968,15644012",2
"91786","ZF_NC_007125.7_15648070:15649070","15648570",1
"91787","ZF_NC_007125.7_15686390:15687767","15686890,15686959,15687037,15687068,15687186,15687192,15687210,15687219,15687258,15687267",10
"91788","ZF_NC_007125.7_15722638:15723691","15723138,15723141,15723143,15723168,15723173,15723179,15723191",7
"91789","ZF_NC_007125.7_15727034:15728075","15727534,15727552,15727575",3
"91790","ZF_NC_007125.7_15755927:15756989","15756427,15756437,15756460,15756489",4
"91791","ZF_NC_007125.7_15757093:15758125","15757593,15757625",2
"91792","ZF_NC_007125.7_15762708:15763779","15763208,15763279",2
"91793","ZF_NC_007125.7_15768398:15769398","15768898",1
"91794","ZF_NC_007125.7_15773118:15774199","15773618,15773699",2
"91795","ZF_NC_007125.7_15801934:15803004","15802434,15802440,15802473,15802491,15802504",5
"91796","ZF_NC_007125.7_15805765:15806827","15806265,15806327",2
"91797","ZF_NC_007125.7_15829207:15830247","15829707,15829736,15829747",3
"91798","ZF_NC_007125.7_15882686:15883695","15883186,15883188,15883195",3
"91799","ZF_NC_007125.7_15883768:15884800","15884268,15884291,15884300",3
"91800","ZF_NC_007125.7_15889747:15890805","15890247,15890255,15890305",3
"91801","ZF_NC_007125.7_15899643:15900643","15900143",1
"91802","ZF_NC_007125.7_15911592:15912592","15912092",1
"91803","ZF_NC_007125.7_15948636:15949686","15949136,15949140,15949172,15949180,15949186",5
"91804","ZF_NC_007125.7_15951580:15952830","15952080,15952114,15952122,15952143,15952251,15952330",6
"91805","ZF_NC_007125.7_15958097:15959097","15958597",1
"91806","ZF_NC_007125.7_15959371:15960371","15959871",1
"91807","ZF_NC_007125.7_15971131:15972186","15971631,15971686",2
"91808","ZF_NC_007125.7_15981058:15982058","15981558",1
"91809","ZF_NC_007125.7_15995566:15996608","15996066,15996108",2
"91810","ZF_NC_007125.7_15997001:15998290","15997501,15997504,15997524,15997529,15997541,15997544,15997775,15997790",8
"91811","ZF_NC_007125.7_16014065:16015144","16014565,16014644",2
"91812","ZF_NC_007125.7_16025407:16026407","16025907",1
"91813","ZF_NC_007125.7_16051892:16052963","16052392,16052425,16052446,16052452,16052463",5
"91814","ZF_NC_007125.7_16083854:16084854","16084354",1
"91815","ZF_NC_007125.7_16091684:16092684","16092184",1
"91816","ZF_NC_007125.7_16092757:16093765","16093257,16093265",2
"91817","ZF_NC_007125.7_16095404:16096404","16095904",1
"91818","ZF_NC_007125.7_16116939:16117967","16117439,16117441,16117467",3
"91819","ZF_NC_007125.7_16153288:16154288","16153788",1
"91820","ZF_NC_007125.7_16175448:16176496","16175948,16175956,16175986,16175996",4
"91821","ZF_NC_007125.7_16182418:16183438","16182918,16182938",2
"91822","ZF_NC_007125.7_16210817:16211995","16211317,16211346,16211355,16211468,16211495",5
"91823","ZF_NC_007125.7_16213090:16214133","16213590,16213617,16213633",3
"91824","ZF_NC_007125.7_16217744:16218770","16218244,16218270",2
"91825","ZF_NC_007125.7_16233639:16234682","16234139,16234182",2
"91826","ZF_NC_007125.7_16239832:16242390","16240332,16240339,16240341,16240350,16240387,16240393,16240435,16240446,16240450,16240463,16240468,16240498,16240518,16241288,16241301,16241326,16241330,16241337,16241342,16241798,16241817,16241828,16241836,16241842,16241849,16241854,16241860,16241876,16241879,16241885,16241890",31
"91827","ZF_NC_007125.7_16256469:16257481","16256969,16256981",2
"91828","ZF_NC_007125.7_16267666:16268666","16268166",1
"91829","ZF_NC_007125.7_16278658:16279940","16279158,16279161,16279179,16279393,16279440",5
"91830","ZF_NC_007125.7_16280238:16281777","16280738,16280741,16280754,16280774,16280783,16280911,16280945,16280957,16280962,16280974,16281003,16281037,16281251,16281277",14
"91831","ZF_NC_007125.7_16282678:16283743","16283178,16283243",2
"91832","ZF_NC_007125.7_16308845:16309923","16309345,16309362,16309423",3
"91833","ZF_NC_007125.7_16327573:16328581","16328073,16328081",2
"91834","ZF_NC_007125.7_16335374:16336381","16335874,16335881",2
"91835","ZF_NC_007125.7_16347130:16348130","16347630",1
"91836","ZF_NC_007125.7_16389186:16390186","16389686",1
"91837","ZF_NC_007125.7_16392201:16393245","16392701,16392732,16392735,16392745",4
"91838","ZF_NC_007125.7_16422392:16423462","16422892,16422962",2
"91839","ZF_NC_007125.7_16474291:16475291","16474791",1
"91840","ZF_NC_007125.7_16478663:16479663","16479163",1
"91841","ZF_NC_007125.7_16480229:16481229","16480729",1
"91842","ZF_NC_007125.7_16516575:16517617","16517075,16517117",2
"91843","ZF_NC_007125.7_16530212:16531260","16530712,16530715,16530738,16530760",4
"91844","ZF_NC_007125.7_16540017:16541104","16540517,16540526,16540539,16540577,16540596,16540604",6
"91845","ZF_NC_007125.7_16566652:16567675","16567152,16567162,16567167,16567173,16567175",5
"91846","ZF_NC_007125.7_16580743:16581751","16581243,16581251",2
"91847","ZF_NC_007125.7_16591808:16592813","16592308,16592313",2
"91848","ZF_NC_007125.7_16602742:16603820","16603242,16603247,16603304,16603320",4
"91849","ZF_NC_007125.7_16610910:16611935","16611410,16611415,16611425,16611435",4
"91850","ZF_NC_007125.7_16626201:16627265","16626701,16626736,16626765",3
"91851","ZF_NC_007125.7_16629223:16630223","16629723",1
"91852","ZF_NC_007125.7_16695447:16696777","16695947,16696010,16696019,16696113,16696116,16696143,16696206,16696277",8
"91853","ZF_NC_007125.7_16730896:16731964","16731396,16731423,16731446,16731451,16731457,16731460,16731464",7
"91854","ZF_NC_007125.7_16734976:16736032","16735476,16735532",2
"91855","ZF_NC_007125.7_16751993:16753021","16752493,16752521",2
"91856","ZF_NC_007125.7_16775575:16776632","16776075,16776100,16776124,16776127,16776132",5
"91857","ZF_NC_007125.7_16796096:16797145","16796596,16796645",2
"91858","ZF_NC_007125.7_16847067:16848143","16847567,16847643",2
"91859","ZF_NC_007125.7_16869586:16870813","16870086,16870102,16870143,16870147,16870287,16870313",6
"91860","ZF_NC_007125.7_16893516:16894573","16894016,16894043,16894046,16894073",4
"91861","ZF_NC_007125.7_16901740:16902803","16902240,16902253,16902297,16902303",4
"91862","ZF_NC_007125.7_16926964:16928487","16927464,16927528,16927987",3
"91863","ZF_NC_007125.7_16930089:16931272","16930589,16930595,16930639,16930694,16930772",5
"91864","ZF_NC_007125.7_16931698:16933380","16932198,16932243,16932880",3
"91865","ZF_NC_007125.7_16946227:16947227","16946727",1
"91866","ZF_NC_007125.7_17046028:17047032","17046528,17046532",2
"91867","ZF_NC_007125.7_17057078:17058117","17057578,17057617",2
"91868","ZF_NC_007125.7_17065981:17066981","17066481",1
"91869","ZF_NC_007125.7_17072136:17073136","17072636",1
"91870","ZF_NC_007125.7_17110947:17112004","17111447,17111479,17111494,17111504",4
"91871","ZF_NC_007125.7_17114318:17115696","17114818,17115126,17115140,17115156,17115172,17115178,17115185,17115196",8
"91872","ZF_NC_007125.7_17155784:17156823","17156284,17156289,17156297,17156323",4
"91873","ZF_NC_007125.7_17172143:17173635","17172643,17172671,17172680,17172705,17173135",5
