"","seq","methyl_pos","methyl_n"
"7836","AC_21_1104593:1105677","1105093,1105102,1105177",3
"7837","AC_21_1132469:1133585","1132969,1132975,1132985,1132998,1133005,1133049,1133070,1133074,1133085",9
"7838","AC_21_1215299:1217090","1215799,1215802,1215842,1215853,1215858,1215862,1216580,1216590",8
"7839","AC_21_1247029:1248102","1247529,1247563,1247576,1247578,1247599,1247602",6
"7840","AC_21_1250802:1251927","1251302,1251309,1251315,1251337,1251345,1251360,1251381,1251393,1251399,1251402,1251405,1251427",12
"7841","AC_21_1285295:1286403","1285795,1285801,1285819,1285838,1285845,1285892,1285903",7
"7842","AC_21_1335522:1336986","1336022,1336057,1336085,1336395,1336416,1336486",6
"7843","AC_21_1411645:1412735","1412145,1412153,1412235",3
"7844","AC_21_1448749:1449823","1449249,1449254,1449259,1449323",4
"7845","AC_21_1456226:1457308","1456726,1456729,1456733,1456753,1456759,1456762,1456769,1456808",8
"7846","AC_21_1470685:1471770","1471185,1471194,1471213,1471224,1471248,1471253,1471264,1471270",8
"7847","AC_21_1489806:1490870","1490306,1490329,1490332,1490370",4
"7848","AC_21_1613534:1614644","1614034,1614037,1614054,1614079,1614086,1614090,1614096,1614103,1614105,1614123,1614129,1614138,1614144",13
"7849","AC_21_1636870:1637952","1637370,1637388,1637415,1637437,1637452",5
"7850","AC_21_1698445:1699551","1698945,1698965,1698968,1698984,1698993,1698996,1699013,1699016,1699042,1699044,1699051",11
"7851","AC_21_1760008:1761098","1760508,1760511,1760526,1760534,1760545,1760548,1760561,1760576,1760584,1760598",10
"7852","AC_21_1774131:1775257","1774631,1774643,1774650,1774669,1774696,1774703,1774705,1774708,1774711,1774718,1774734,1774737,1774746,1774749,1774757",15
"7853","AC_21_1992707:1993747","1993207,1993217,1993247",3
"7854","AC_21_2264065:2265650","2264565,2264634,2265110,2265124,2265128,2265145,2265150",7
"7855","AC_21_2316332:2317462","2316832,2316850,2316857,2316913,2316931,2316943,2316951,2316956,2316962",9
"7856","AC_21_2461644:2462700","2462144,2462167,2462200",3
"7857","AC_21_2493510:2494601","2494010,2494024,2494042,2494081,2494101",5
"7858","AC_21_2496281:2497389","2496781,2496787,2496798,2496810,2496813,2496817,2496823,2496842,2496889",9
"7859","AC_21_2670945:2672009","2671445,2671447,2671477,2671509",4
"7860","AC_21_2712202:2713227","2712702,2712706,2712710,2712715,2712722,2712727",6
"7861","AC_21_2724829:2725910","2725329,2725356,2725370,2725410",4
"7862","AC_21_2816006:2817112","2816506,2816552,2816567,2816569,2816572,2816575,2816585,2816606,2816612",9
"7863","AC_21_2839524:2840566","2840024,2840030,2840053,2840066",4
"7864","AC_21_2926480:2927597","2926980,2927041,2927097",3
"7865","AC_21_3020480:3021597","3020980,3021005,3021016,3021032,3021043,3021048,3021070,3021081,3021086,3021097",10
"7866","AC_21_3192646:3193755","3193146,3193154,3193166,3193184,3193201,3193228,3193255",7
"7867","AC_21_3239897:3241005","3240397,3240404,3240423,3240445,3240460,3240468,3240472,3240475,3240496,3240505",10
"7868","AC_21_3349559:3350660","3350059,3350062,3350068,3350080,3350084,3350088,3350110,3350140,3350153,3350157,3350160",11
"7869","AC_21_3380075:3381075","3380575",1
"7870","AC_21_3715825:3716912","3716325,3716353,3716362,3716367,3716401,3716412",6
"7871","AC_21_3728389:3729496","3728889,3728892,3728913,3728924,3728930,3728942,3728947,3728996",8
"7872","AC_21_3860559:3861656","3861059,3861090,3861109,3861113,3861127,3861133,3861137,3861145,3861156",9
"7873","AC_21_3883948:3885008","3884448,3884454,3884493,3884508",4
"7874","AC_21_3889583:3890701","3890083,3890103,3890106,3890112,3890114,3890135,3890138,3890148,3890159,3890190,3890201",11
"7875","AC_21_3926009:3927042","3926509,3926516,3926523,3926542",4
"7876","AC_21_3928133:3929257","3928633,3928635,3928643,3928661,3928669,3928702,3928708,3928739,3928757",9
"7877","AC_21_3940921:3942912","3941421,3941445,3941457,3941464,3941486,3941488,3941502,3941508,3941520,3941541,3942412",11
"7878","AC_21_3946337:3947455","3946837,3946890,3946955",3
"7879","AC_21_3975090:3976213","3975590,3975606,3975612,3975617,3975632,3975659,3975704,3975707,3975713",9
"7880","AC_21_4006567:4007670","4007067,4007070,4007073,4007082,4007088,4007170",6
"7881","AC_21_4251182:4252298","4251682,4251697,4251706,4251709,4251751,4251769,4251798",7
"7882","AC_21_4256885:4258008","4257385,4257400,4257409,4257412,4257441,4257454,4257475,4257478,4257502,4257505,4257508",11
"7883","AC_21_4267121:4268196","4267621,4267643,4267696",3
"7884","AC_21_4412340:4413357","4412840,4412857",2
"7885","AC_21_4428837:4429910","4429337,4429357,4429368,4429410",4
"7886","AC_21_4536116:4537199","4536616,4536638,4536652,4536658,4536680,4536682,4536699",7
"7887","AC_21_4737719:4738813","4738219,4738249,4738262,4738265,4738276,4738297,4738313",7
"7888","AC_21_5061661:5062733","5062161,5062194,5062214,5062230,5062233",5
"7889","AC_21_5111771:5112840","5112271,5112324,5112340",3
"7890","AC_21_5538534:5539640","5539034,5539041,5539043,5539046,5539067,5539086,5539090,5539094,5539140",9
"7891","AC_21_5703117:5704228","5703617,5703621,5703663,5703674,5703680,5703683,5703691,5703694,5703705,5703715,5703726,5703728",12
"7892","AC_21_6183578:6184613","6184078,6184100,6184103,6184113",4
"7893","AC_21_6292043:6293165","6292543,6292581,6292588,6292591,6292596,6292602,6292612,6292621,6292627,6292635,6292648,6292654,6292665",13
"7894","AC_21_6315345:6316396","6315845,6315849,6315853,6315865,6315879,6315890,6315893,6315896",8
"7895","AC_21_6365884:6367011","6366384,6366411,6366423,6366432,6366442,6366445,6366450,6366453,6366511",9
"7896","AC_21_6652464:6653564","6652964,6653048,6653064",3
"7897","AC_21_6881247:6882349","6881747,6881750,6881759,6881773,6881786,6881790,6881799,6881830,6881836,6881849",10
"7898","AC_21_6906165:6907267","6906665,6906681,6906743,6906767",4
"7899","AC_21_6913428:6914547","6913928,6913955,6913973,6913976,6913997,6914016,6914047",7
"7900","AC_21_7437963:7438963","7438463",1
"7901","AC_21_7526287:7527379","7526787,7526822,7526879",3
"7902","AC_21_7668460:7669531","7668960,7668966,7669006,7669031",4
"7903","AC_21_7731426:7732516","7731926,7731948,7731951,7731956,7731960,7731987,7731993,7732016",8
"7904","AC_21_7749157:7750270","7749657,7749704,7749714,7749723,7749770",5
"7905","AC_21_7966698:7967825","7967198,7967200,7967203,7967214,7967229,7967234,7967242,7967251,7967257,7967265,7967291,7967300,7967302,7967316,7967323,7967325",16
"7906","AC_21_7974449:7975512","7974949,7974961,7974973,7974979,7974985,7974993,7975012",7
"7907","AC_21_8078639:8079766","8079139,8079180,8079190,8079225,8079239,8079254,8079266",7
"7908","AC_21_8099428:8100544","8099928,8099997,8100044",3
"7909","AC_21_8203705:8204825","8204205,8204208,8204213,8204217,8204248,8204277,8204280,8204282,8204288,8204293,8204325",11
"7910","AC_21_8314712:8315827","8315212,8315294,8315323,8315327",4
"7911","AC_21_8562983:8564109","8563483,8563490,8563494,8563505,8563515,8563544,8563556,8563568,8563586,8563609",10
"7912","AC_21_8597255:8598340","8597755,8597831,8597840",3
"7913","AC_21_8851296:8852400","8851796,8851844,8851868,8851880,8851892,8851900",6
"7914","AC_21_8974558:8975653","8975058,8975081,8975102,8975131,8975153",5
"7915","AC_21_9372045:9373090","9372545,9372548,9372590",3
"7916","AC_21_9607298:9608391","9607798,9607811,9607853,9607891",4
"7917","AC_21_9654495:9655569","9654995,9654998,9655022,9655044,9655069",5
"7918","AC_21_9781213:9782330","9781713,9781734,9781783,9781818,9781824,9781830",6
"7919","AC_21_9917052:9918173","9917552,9917569,9917578,9917592,9917617,9917626,9917673",7
"7920","AC_21_9946229:9947332","9946729,9946742,9946748,9946767,9946790,9946810,9946812,9946827,9946832",9
"7921","AC_21_10311337:10312461","10311837,10311843,10311896,10311910,10311952,10311956,10311961",7
"7922","AC_21_10402966:10404005","10403466,10403505",2
"7923","AC_21_10597122:10598162","10597622,10597662",2
"7924","AC_21_10610990:10611990","10611490",1
"7925","AC_21_10820430:10821544","10820930,10820939,10820994,10820999,10821001,10821008,10821020,10821023,10821027,10821044",10
"7926","AC_21_10882087:10883172","10882587,10882670,10882672",3
"7927","AC_21_11141217:11142288","11141717,11141729,11141735,11141756,11141772,11141788",6
"7928","AC_21_11250139:11251159","11250639,11250659",2
"7929","AC_21_11357997:11359102","11358497,11358537,11358595,11358602",4
"7930","AC_21_11490344:11492179","11490844,11490864,11490872,11490874,11490879,11490907,11490915,11490924,11490927,11491557,11491563,11491572,11491601,11491649,11491653,11491667,11491673,11491676,11491679",19
"7931","AC_21_11514714:11515800","11515214,11515220,11515227,11515265,11515280,11515294,11515296,11515300",8
"7932","AC_21_11553095:11554222","11553595,11553602,11553616,11553618,11553620,11553622,11553624,11553632,11553639,11553661,11553665,11553689,11553701,11553711,11553722",15
"7933","AC_21_11667726:11668802","11668226,11668251,11668300,11668302",4
"7934","AC_21_12080018:12081128","12080518,12080538,12080544,12080548,12080568,12080584,12080609,12080628",8
"7935","AC_21_12097946:12099038","12098446,12098462,12098478,12098538",4
"7936","AC_21_12103617:12104674","12104117,12104119,12104121,12104128,12104147,12104170,12104174",7
"7937","AC_21_12108025:12109128","12108525,12108536,12108541,12108623,12108628",5
"7938","AC_21_12189558:12190675","12190058,12190073,12190078,12190081,12190091,12190101,12190123,12190130,12190133,12190148,12190151,12190168,12190172,12190175",14
"7939","AC_21_12209030:12210127","12209530,12209534,12209548,12209559,12209581,12209584,12209588,12209603,12209627",9
"7940","AC_21_12311655:12312710","12312155,12312193,12312195,12312197,12312210",5
"7941","AC_21_12358498:12359626","12358998,12359008,12359016,12359019,12359027,12359030,12359039,12359046,12359051,12359055,12359057,12359064,12359068,12359076,12359104,12359114,12359120,12359126",18
"7942","AC_21_12754571:12755667","12755071,12755111,12755142,12755150,12755167",5
"7943","AC_21_12840597:12841674","12841097,12841169,12841174",3
"7944","AC_21_12862074:12863169","12862574,12862577,12862580,12862586,12862590,12862602,12862606,12862613,12862616,12862620,12862626,12862629,12862633,12862641,12862655,12862661,12862669",17
"7945","AC_21_12874051:12875156","12874551,12874554,12874560,12874562,12874577,12874584,12874595,12874601,12874605,12874608,12874621,12874626,12874630,12874637,12874656",15
"7946","AC_21_12877015:12878130","12877515,12877536,12877543,12877552,12877578,12877590,12877611,12877626,12877630",9
"7947","AC_21_12894357:12895456","12894857,12894871,12894891,12894897,12894913,12894917,12894935,12894940,12894956",9
"7948","AC_21_13056399:13057447","13056899,13056912,13056935,13056947",4
"7949","AC_21_13109779:13110870","13110279,13110282,13110311,13110315,13110321,13110346,13110355,13110361,13110370",9
"7950","AC_21_13330674:13331792","13331174,13331191,13331201,13331215,13331223,13331238,13331242,13331262,13331269,13331275,13331288,13331292",12
"7951","AC_21_13389448:13391184","13389948,13389952,13389975,13389982,13389992,13390002,13390004,13390015,13390033,13390035,13390656,13390684",12
"7952","AC_21_13455671:13456771","13456171,13456210,13456219,13456226,13456239,13456245,13456258,13456271",8
"7953","AC_21_13486676:13487786","13487176,13487195,13487210,13487238,13487272,13487276,13487278,13487286",8
"7954","AC_21_13520559:13521686","13521059,13521074,13521081,13521098,13521100,13521138,13521141,13521144,13521148,13521162,13521169,13521172,13521186",13
"7955","AC_21_13585346:13586447","13585846,13585852,13585919,13585925,13585947",5
"7956","AC_21_13597144:13598206","13597644,13597667,13597706",3
"7957","AC_21_13669766:13670862","13670266,13670271,13670283,13670290,13670293,13670314,13670322,13670325,13670329,13670339,13670347,13670359,13670362",13
"7958","AC_21_13712421:13713546","13712921,13712933,13712949,13712955,13712961,13713003,13713013,13713019,13713024,13713033,13713040,13713046",12
"7959","AC_21_13797253:13798371","13797753,13797820,13797857,13797859,13797865,13797869,13797871",7
"7960","AC_21_13928631:13929742","13929131,13929139,13929157,13929162,13929165,13929184,13929199,13929205,13929208,13929214,13929242",11
"7961","AC_21_13938353:13939455","13938853,13938858,13938867,13938870,13938878,13938900,13938905,13938919,13938923,13938936,13938943,13938945,13938955",13
"7962","AC_21_14051370:14052454","14051870,14051873,14051883,14051889,14051911,14051931,14051954",7
"7963","AC_21_14072362:14073476","14072862,14072929,14072941,14072966,14072976",5
"7964","AC_21_14086546:14087546","14087046",1
"7965","AC_21_14320631:14321727","14321131,14321146,14321151,14321159,14321162,14321185,14321197,14321200,14321224,14321227",10
"7966","AC_21_14340775:14341900","14341275,14341278,14341302,14341305,14341309,14341315,14341323,14341330,14341352,14341400",10
"7967","AC_21_14589949:14591029","14590449,14590454,14590463,14590499,14590510,14590512,14590514,14590520,14590529",9
"7968","AC_21_14599836:14600897","14600336,14600348,14600378,14600397",4
"7969","AC_21_14771745:14772842","14772245,14772259,14772290,14772302,14772306,14772311,14772320,14772342",8
"7970","AC_21_14825759:14826874","14826259,14826265,14826269,14826277,14826323,14826343,14826350,14826374",8
"7971","AC_21_14838810:14839926","14839310,14839339,14839344,14839364,14839386,14839426",6
"7972","AC_21_14870398:14871452","14870898,14870909,14870937,14870940,14870947,14870952",6
"7973","AC_21_14927351:14928458","14927851,14927876,14927912,14927926,14927946,14927955,14927958",7
"7974","AC_21_14945390:14946436","14945890,14945929,14945936",3
"7975","AC_21_15148984:15150064","15149484,15149488,15149552,15149556,15149564",5
"7976","AC_21_15351096:15352171","15351596,15351632,15351671",3
"7977","AC_21_15533856:15534978","15534356,15534363,15534368,15534379,15534383,15534390,15534398,15534405,15534407,15534412,15534423,15534426,15534429,15534431,15534439,15534446,15534478",17
"7978","AC_21_15592116:15593215","15592616,15592621,15592641,15592643,15592653,15592691,15592695,15592704,15592715",9
"7979","AC_21_15722090:15723138","15722590,15722605,15722609,15722614,15722617,15722638",6
"7980","AC_21_15930739:15931833","15931239,15931248,15931263,15931272,15931281,15931284,15931308,15931314,15931317,15931324,15931333",11
"7981","AC_21_15947915:15948997","15948415,15948431,15948457,15948497",4
"7982","AC_21_16031229:16032250","16031729,16031750",2
"7983","AC_21_16100915:16101966","16101415,16101460,16101466",3
"7984","AC_21_16104080:16105180","16104580,16104614,16104635,16104646,16104663,16104674,16104680",7
"7985","AC_21_16106479:16107517","16106979,16107015,16107017",3
"7986","AC_21_16158232:16159320","16158732,16158755,16158766,16158814,16158820",5
"7987","AC_21_16179165:16180238","16179665,16179715,16179721,16179738",4
"7988","AC_21_16186255:16187255","16186755",1
"7989","AC_21_16277340:16278454","16277840,16277844,16277866,16277871,16277886,16277895,16277910,16277919,16277948,16277954",10
"7990","AC_21_16456983:16458107","16457483,16457495,16457508,16457519,16457565,16457607",6
"7991","AC_21_16572226:16573230","16572726,16572730",2
"7992","AC_21_16588921:16590003","16589421,16589461,16589480,16589494,16589503",5
"7993","AC_21_16609030:16610099","16609530,16609580,16609588,16609590,16609599",5
"7994","AC_21_16683811:16684910","16684311,16684317,16684330,16684351,16684365,16684368,16684382,16684386,16684389,16684410",10
"7995","AC_21_16855781:16856889","16856281,16856288,16856303,16856318,16856326,16856354,16856389",7
"7996","AC_21_17010496:17011496","17010996",1
"7997","AC_21_17044538:17045597","17045038,17045044,17045061,17045068,17045097",5
"7998","AC_21_17076055:17077063","17076555,17076563",2
"7999","AC_21_17083188:17084188","17083688",1
"8000","AC_21_17107594:17108718","17108094,17108097,17108103,17108108,17108121,17108139,17108143,17108172,17108175,17108208,17108218",11
"8001","AC_21_17147713:17148713","17148213",1
"8002","AC_21_17181988:17183101","17182488,17182491,17182502,17182515,17182518,17182547,17182553,17182556,17182566,17182572,17182581,17182586,17182589,17182594,17182598,17182601",16
"8003","AC_21_17188460:17189484","17188960,17188975,17188984",3
"8004","AC_21_17200192:17201301","17200692,17200720,17200765,17200778,17200801",5
"8005","AC_21_17222072:17223119","17222572,17222619",2
"8006","AC_21_17245294:17246294","17245794",1
"8007","AC_21_17366793:17367868","17367293,17367368",2
"8008","AC_21_17463297:17464407","17463797,17463826,17463900,17463902,17463907",5
"8009","AC_21_17495389:17496518","17495889,17495893,17495904,17495907,17495915,17495919,17495940,17495942,17495949,17495961,17495970,17495976,17495979,17496018",14
"8010","AC_21_17639939:17641063","17640439,17640450,17640454,17640466,17640471,17640477,17640480,17640500,17640522,17640525,17640534,17640536,17640542,17640551,17640554,17640557,17640560,17640563",18
"8011","AC_21_17666700:17667721","17667200,17667221",2
"8012","AC_21_17742925:17744029","17743425,17743464,17743471,17743485,17743489,17743512,17743514,17743525,17743529",9
"8013","AC_21_17828571:17829660","17829071,17829073,17829096,17829160",4
"8014","AC_21_17837140:17838236","17837640,17837692,17837716,17837736",4
"8015","AC_21_17860261:17861384","17860761,17860799,17860806,17860864,17860871,17860884",6
"8016","AC_21_17978099:17979221","17978599,17978613,17978618,17978624,17978666,17978688,17978690,17978701,17978721",9
"8017","AC_21_18086770:18087865","18087270,18087272,18087278,18087281,18087299,18087302,18087313,18087326,18087331,18087341,18087345,18087347,18087365",13
"8018","AC_21_18134326:18135396","18134826,18134896",2
"8019","AC_21_18138202:18139328","18138702,18138720,18138759,18138770,18138793,18138818,18138822,18138828",8
"8020","AC_21_18248961:18250021","18249461,18249471,18249481,18249483,18249501,18249521",6
"8021","AC_21_18250614:18251680","18251114,18251117,18251120,18251154,18251171,18251180",6
"8022","AC_21_18330989:18332089","18331489,18331504,18331580,18331589",4
"8023","AC_21_18379520:18380638","18380020,18380042,18380054,18380122,18380138",5
"8024","AC_21_18395448:18396577","18395948,18395951,18395956,18395961,18395990,18395993,18395998,18396002,18396004,18396034,18396047,18396050,18396055,18396060,18396072,18396077",16
"8025","AC_21_18477191:18478272","18477691,18477772",2
"8026","AC_21_18506732:18507749","18507232,18507249",2
"8027","AC_21_18568111:18569117","18568611,18568617",2
"8028","AC_21_18612377:18613478","18612877,18612887,18612905,18612940,18612950,18612959,18612978",7
"8029","AC_21_18655906:18656946","18656406,18656416,18656446",3
"8030","AC_21_18705904:18706994","18706404,18706419,18706423,18706468,18706477,18706481,18706484,18706494",8
"8031","AC_21_18765537:18766664","18766037,18766054,18766066,18766117,18766134,18766155,18766164",7
"8032","AC_21_18843130:18844245","18843630,18843745",2
"8033","AC_21_18984560:18985657","18985060,18985063,18985085,18985102,18985140,18985157",6
"8034","AC_21_19094247:19095247","19094747",1
"8035","AC_21_19218148:19219224","19218648,19218679,19218693,19218705,19218724",5
"8036","AC_21_19220373:19221456","19220873,19220899,19220906,19220956",4
"8037","AC_21_19226091:19227188","19226591,19226638,19226645,19226665,19226669,19226688",6
"8038","AC_21_19251702:19252773","19252202,19252237,19252273",3
"8039","AC_21_19267967:19269056","19268467,19268475,19268490,19268511,19268526,19268531,19268549,19268556",8
"8040","AC_21_19287024:19288142","19287524,19287529,19287532,19287539,19287549,19287565,19287569,19287582,19287589,19287603,19287605,19287610,19287615,19287635,19287642",15
"8041","AC_21_19530368:19531443","19530868,19530878,19530943",3
"8042","AC_21_19556152:19557197","19556652,19556690,19556697",3
"8043","AC_21_19558483:19559568","19558983,19559002,19559013,19559068",4
"8044","AC_21_19718698:19719794","19719198,19719203,19719211,19719228,19719244,19719250,19719259,19719265,19719271,19719274,19719294",11
"8045","AC_21_19779829:19780829","19780329",1
"8046","AC_21_19949963:19951021","19950463,19950507,19950521",3
"8047","AC_21_19965240:19966357","19965740,19965774,19965813,19965816,19965839,19965857",6
"8048","AC_21_19970741:19971856","19971241,19971267,19971295,19971298,19971338,19971356",6
"8049","AC_21_20051323:20052351","20051823,20051851",2
"8050","AC_21_20067367:20068494","20067867,20067957,20067987,20067994",4
"8051","AC_21_20243539:20244650","20244039,20244084,20244090,20244150",4
"8052","AC_21_20321597:20322597","20322097",1
"8053","AC_21_20360948:20362039","20361448,20361456,20361474,20361484,20361498,20361514,20361539",7
"8054","AC_21_20585859:20586969","20586359,20586364,20586376,20586378,20586404,20586425,20586446,20586469",8
"8055","AC_21_20609528:20610534","20610028,20610034",2
"8056","AC_21_20628262:20629281","20628762,20628781",2
"8057","AC_21_20664783:20665792","20665283,20665292",2
"8058","AC_21_20871552:20872669","20872052,20872072,20872079,20872169",4
"8059","AC_21_20987292:20988292","20987792",1
"8060","AC_21_21183278:21184385","21183778,21183797,21183803,21183820,21183822,21183885",6
"8061","AC_21_21494930:21496025","21495430,21495482,21495525",3
"8062","AC_21_21627654:21628764","21628154,21628165,21628187,21628250,21628253,21628264",6
"8063","AC_21_21696306:21697364","21696806,21696810,21696824,21696831,21696836,21696856,21696864",7
"8064","AC_21_21831766:21832833","21832266,21832333",2
"8065","AC_21_21894840:21895966","21895340,21895343,21895367,21895370,21895387,21895418,21895423,21895428,21895436,21895446,21895450,21895462,21895466",13
"8066","AC_21_21935463:21936569","21935963,21935979,21936069",3
"8067","AC_22_26448:27540","26948,26971,27016,27028,27038,27040",6
"8068","AC_22_68460:69460","68960",1
"8069","AC_22_369958:371071","370458,370494,370516,370533,370549,370555,370571",7
"8070","AC_22_637476:638476","637976",1
"8071","AC_22_641094:642188","641594,641600,641638,641640,641668,641672,641682,641688",8
"8072","AC_22_649262:650335","649762,649765,649775,649785,649796,649835",6
"8073","AC_22_656281:657343","656781,656789,656808,656810,656824,656834,656838,656843",8
"8074","AC_22_716029:717058","716529,716558",2
"8075","AC_22_933732:934843","934232,934256,934275,934322,934343",5
"8076","AC_22_1002652:1003754","1003152,1003158,1003172,1003193,1003220,1003229,1003236,1003240,1003254",9
"8077","AC_22_1131252:1132255","1131752,1131755",2
"8078","AC_22_1762421:1763512","1762921,1762968,1762983,1762998,1763012",5
"8079","AC_22_2169498:2170589","2169998,2170023,2170029,2170089",4
"8080","AC_22_2185232:2186358","2185732,2185748,2185783,2185789,2185808,2185829,2185833,2185838,2185844,2185858",10
"8081","AC_22_2254108:2255124","2254608,2254624",2
"8082","AC_22_2263642:2264661","2264142,2264159,2264161",3
"8083","AC_22_2281615:2282741","2282115,2282118,2282142,2282148,2282151,2282162,2282167,2282169,2282171,2282177,2282179,2282185,2282191,2282206,2282208,2282212,2282216,2282219,2282226,2282234,2282241",21
"8084","AC_22_2390106:2391222","2390606,2390642,2390667,2390678,2390689,2390700,2390711,2390722",8
"8085","AC_22_2429866:2430946","2430366,2430446",2
"8086","AC_22_2473998:2474998","2474498",1
"8087","AC_22_2579017:2580128","2579517,2579551,2579575,2579601,2579628",5
"8088","AC_22_2663698:2664808","2664198,2664228,2664262,2664293,2664308",5
"8089","AC_22_2683380:2684467","2683880,2683950,2683964,2683967",4
"8090","AC_22_2699894:2701006","2700394,2700419,2700430,2700436,2700440,2700448,2700477,2700506",8
"8091","AC_22_2701511:2702572","2702011,2702035,2702049,2702072",4
"8092","AC_22_2783870:2784916","2784370,2784416",2
"8093","AC_22_3053976:3055056","3054476,3054491,3054497,3054519,3054523,3054556",6
"8094","AC_22_3089951:3091076","3090451,3090453,3090463,3090502,3090525,3090548,3090550,3090556,3090560,3090576",10
"8095","AC_22_3100634:3101738","3101134,3101149,3101160,3101182,3101198,3101205,3101226,3101238",8
"8096","AC_22_3104107:3105153","3104607,3104653",2
"8097","AC_22_3110691:3111804","3111191,3111220,3111254,3111261,3111279,3111304",6
"8098","AC_22_3433778:3434873","3434278,3434317,3434328,3434373",4
"8099","AC_22_3667015:3668124","3667515,3667519,3667551,3667610,3667619,3667624",6
"8100","AC_22_3678898:3679990","3679398,3679415,3679418,3679427,3679435,3679444,3679463,3679465,3679490",9
"8101","AC_22_3748371:3749468","3748871,3748878,3748881,3748883,3748919,3748926,3748934,3748940,3748952,3748961,3748968",11
"8102","AC_22_3779394:3780509","3779894,3779911,3779914,3779920,3779944,3779972,3779975,3779996,3780009",9
"8103","AC_22_4070685:4071807","4071185,4071191,4071198,4071214,4071220,4071259,4071271,4071278,4071287,4071301,4071307",11
"8104","AC_22_4094596:4095721","4095096,4095108,4095117,4095122,4095215,4095221",6
"8105","AC_22_4097112:4098195","4097612,4097623,4097655,4097695",4
"8106","AC_22_4491478:4492525","4491978,4491986,4492025",3
"8107","AC_22_4517209:4518315","4517709,4517711,4517715,4517735,4517758,4517791,4517815",7
"8108","AC_22_4979142:4980222","4979642,4979679,4979683,4979720,4979722",5
"8109","AC_22_5084079:5085174","5084579,5084605,5084610,5084640,5084674",5
"8110","AC_22_5133976:5135081","5134476,5134493,5134496,5134536,5134541,5134548,5134581",7
"8111","AC_22_5155649:5156727","5156149,5156189,5156225,5156227",4
"8112","AC_22_5207757:5208886","5208257,5208269,5208301,5208307,5208354,5208368,5208386",7
"8113","AC_22_5296905:5297953","5297405,5297407,5297416,5297421,5297428,5297453",6
"8114","AC_22_5535419:5536476","5535919,5535951,5535965,5535976",4
"8115","AC_22_5607249:5608303","5607749,5607788,5607803",3
"8116","AC_22_5703189:5704253","5703689,5703700,5703712,5703727,5703736,5703743,5703746,5703753",8
"8117","AC_22_5769654:5770707","5770154,5770166,5770181,5770190,5770197,5770207",6
"8118","AC_22_5927874:5928937","5928374,5928422,5928434,5928437",4
"8119","AC_22_5978406:5979480","5978906,5978936,5978960,5978980",4
"8120","AC_22_6027230:6028303","6027730,6027735,6027779,6027786,6027796,6027803",6
"8121","AC_22_6054791:6055914","6055291,6055320,6055329,6055348,6055353,6055359,6055372,6055378,6055395,6055414",10
"8122","AC_22_6153058:6154137","6153558,6153569,6153588,6153590,6153595,6153625,6153627,6153634,6153637",9
"8123","AC_22_6237842:6238961","6238342,6238346,6238355,6238367,6238370,6238389,6238399,6238412,6238433,6238437,6238441,6238452,6238461",13
"8124","AC_22_6266790:6267883","6267290,6267331,6267335,6267339,6267355,6267363,6267383",7
"8125","AC_22_6349984:6350984","6350484",1
"8126","AC_22_6369433:6370514","6369933,6369970,6369986,6369988,6369998,6370014",6
"8127","AC_22_6373460:6374571","6373960,6373964,6373991,6373997,6374012,6374040,6374042,6374044,6374048,6374051,6374054,6374058,6374063,6374071",14
"8128","AC_22_6458354:6459466","6458854,6458857,6458861,6458864,6458875,6458878,6458899,6458914,6458922,6458949,6458966",11
"8129","AC_22_6513203:6514308","6513703,6513744,6513764,6513784,6513789,6513808",6
"8130","AC_22_6607555:6608673","6608055,6608133,6608161,6608173",4
"8131","AC_22_6684729:6685848","6685229,6685246,6685264,6685279,6685289,6685294,6685309,6685340,6685348",9
"8132","AC_22_6713298:6714375","6713798,6713823,6713825,6713875",4
"8133","AC_22_6768132:6769241","6768632,6768638,6768649,6768662,6768676,6768686,6768692,6768695,6768700,6768704,6768713,6768715,6768717,6768724,6768728,6768737,6768741",17
"8134","AC_22_6782602:6783687","6783102,6783119,6783187",3
"8135","AC_22_6977517:6978639","6978017,6978041,6978047,6978065,6978067,6978091,6978120,6978128,6978132,6978139",10
"8136","AC_22_6981812:6982914","6982312,6982331,6982342,6982346,6982359,6982414",6
"8137","AC_22_7030864:7031934","7031364,7031395,7031411,7031431,7031434",5
"8138","AC_22_7110410:7111531","7110910,7110934,7110937,7110940,7110942,7110951,7110971,7110974,7110990,7110993,7111000,7111013,7111031",13
"8139","AC_22_7142332:7143376","7142832,7142835,7142838,7142861,7142876",5
"8140","AC_22_7165852:7166938","7166352,7166391,7166438",3
"8141","AC_22_7358744:7359822","7359244,7359254,7359280,7359283,7359300,7359322",6
"8142","AC_22_7419795:7420827","7420295,7420327",2
"8143","AC_22_7879661:7880772","7880161,7880164,7880167,7880170,7880173,7880182,7880185,7880188,7880191,7880194,7880203,7880221,7880224,7880227,7880241,7880244,7880251,7880254,7880262,7880265,7880268,7880272",22
"8144","AC_22_7985431:7986431","7985931",1
"8145","AC_22_7996032:7997101","7996532,7996555,7996561,7996601",4
"8146","AC_22_8056374:8057484","8056874,8056899,8056905,8056951,8056964,8056969,8056978,8056984",8
"8147","AC_22_8126675:8127799","8127175,8127178,8127181,8127184,8127192,8127205,8127211,8127216,8127221,8127229,8127232,8127234,8127244,8127259,8127268,8127271,8127277,8127292,8127296,8127299",20
