"","seq","methyl_pos","methyl_n"
"10560","EH_Chr20_25578431:25579510","25578931,25578942,25578957,25578966,25578985,25579008,25579010",7
"10561","EH_Chr20_25637665:25638841","25638165,25638203,25638229,25638247,25638331,25638341",6
"10562","EH_Chr20_25708991:25710156","25709491,25709521,25709656",3
"10563","EH_Chr20_25796463:25797483","25796963,25796968,25796973,25796975,25796983",5
"10564","EH_Chr20_25834588:25835588","25835088",1
"10565","EH_Chr20_26205289:26206289","26205789",1
"10566","EH_Chr20_26207959:26209144","26208459,26208481,26208489,26208505,26208510,26208522,26208529,26208534,26208551,26208555,26208603,26208614,26208632,26208644",14
"10567","EH_Chr20_26238681:26239889","26239181,26239197,26239227,26239230,26239246,26239270,26239320,26239389",8
"10568","EH_Chr20_26341450:26342519","26341950,26341983,26341990,26342003,26342010,26342019",6
"10569","EH_Chr20_26481657:26482873","26482157,26482168,26482191,26482199,26482208,26482225,26482238,26482267,26482282,26482303,26482308,26482318,26482332,26482335,26482364,26482373",16
"10570","EH_Chr20_26589876:26590876","26590376",1
"10571","EH_Chr20_26785946:26786963","26786446,26786463",2
"10572","EH_Chr20_26892683:26893880","26893183,26893191,26893216,26893222,26893240,26893242,26893284,26893311,26893316,26893324,26893337,26893380",12
"10573","EH_Chr20_27012863:27013921","27013363,27013389,27013398,27013421",4
"10574","EH_Chr20_27220138:27221304","27220638,27220692,27220735,27220804",4
"10575","EH_Chr20_27247064:27248175","27247564,27247613,27247625,27247675",4
"10576","EH_Chr20_27261016:27262152","27261516,27261572,27261581,27261586,27261596,27261620,27261622,27261629,27261641,27261652",10
"10577","EH_Chr20_27413317:27414450","27413817,27413826,27413830,27413833,27413845,27413851,27413864,27413902,27413909,27413919,27413925,27413950",12
"10578","EH_Chr20_27432279:27433417","27432779,27432794,27432815,27432824,27432833,27432861,27432884,27432895,27432902,27432917",10
"10579","EH_Chr20_27435621:27436734","27436121,27436234",2
"10580","EH_Chr20_27504899:27506099","27505399,27505426,27505433,27505444,27505494,27505549,27505557,27505560,27505576,27505599",10
"10581","EH_Chr20_27632726:27633910","27633226,27633229,27633233,27633255,27633261,27633264,27633270,27633295,27633319,27633340,27633343,27633349,27633370,27633410",14
"10582","EH_Chr20_27771598:27772648","27772098,27772148",2
"10583","EH_Chr20_28151004:28152245","28151504,28151529,28151534,28151542,28151551,28151616,28151621,28151640,28151643,28151686,28151703,28151713,28151715,28151745",14
"10584","EH_Chr20_101011:102198","101511,101526,101531,101538,101562,101571,101634,101668,101695,101698",10
"10585","EH_Chr20_228100:229282","228600,228622,228639,228663,228690,228693,228717,228771,228782",9
"10586","EH_Chr20_315497:317541","315997,316001,316023,316032,316101,316107,316110,316115,316124,316143,316152,316171,316180,316195,316199,316208,316227,316929,316943,316985,316999,317013,317027,317041",24
"10587","EH_Chr20_371325:372471","371825,371851,371868,371881,371888,371896,371913,371956,371965,371971",10
"10588","EH_Chr20_902766:903855","903266,903279,903288,903320,903351,903355",6
"10589","EH_Chr20_1073788:1075022","1074288,1074292,1074308,1074322,1074330,1074345,1074355,1074374,1074426,1074438,1074450,1074462,1074474,1074486,1074498,1074510,1074522",17
"10590","EH_Chr20_1075242:1076430","1075742,1075745,1075759,1075765,1075777,1075801,1075805,1075807,1075820,1075826,1075838,1075841,1075855,1075869,1075875,1075880,1075882,1075885,1075889,1075892,1075896,1075907,1075923,1075930",24
"10591","EH_Chr20_1103973:1105292","1104473,1104485,1104492,1104495,1104505,1104522,1104549,1104564,1104644,1104708,1104792",11
"10592","EH_Chr20_1136848:1138007","1137348,1137356,1137381,1137401,1137405,1137429,1137435,1137440,1137445,1137447,1137450,1137507",12
"10593","EH_Chr20_1142747:1143900","1143247,1143252,1143272,1143290,1143300,1143351,1143358,1143365,1143400",9
"10594","EH_Chr20_1159641:1161041","1160141,1160150,1160237,1160346,1160382,1160384,1160390,1160396,1160405,1160415,1160418,1160424,1160427,1160441,1160460,1160468,1160471,1160477,1160480,1160496,1160501,1160514,1160518,1160526,1160541",25
"10595","EH_Chr20_1231503:1232551","1232003,1232012,1232015,1232018,1232025,1232034,1232042,1232051",8
"10596","EH_Chr20_1283220:1284250","1283720,1283723,1283750",3
"10597","EH_Chr20_1387256:1388476","1387756,1387782,1387968,1387976",4
"10598","EH_Chr20_1454341:1455354","1454841,1454854",2
"10599","EH_Chr20_1528286:1529493","1528786,1528802,1528805,1528821,1528834,1528838,1528841,1528844,1528856,1528874,1528903,1528909,1528915,1528918,1528942,1528954,1528963,1528987,1528993",19
"10600","EH_Chr20_1676301:1677304","1676801,1676804",2
"10601","EH_Chr20_1690176:1691176","1690676",1
"10602","EH_Chr20_1853381:1854588","1853881,1853888,1853944,1853969,1853980,1854025,1854032,1854088",8
"10603","EH_Chr20_1865426:1866426","1865926",1
"10604","EH_Chr20_2093290:2094324","2093790,2093801,2093810,2093821,2093824",5
"10605","EH_Chr20_2108282:2109416","2108782,2108788,2108795,2108916",4
"10606","EH_Chr20_2161945:2163195","2162445,2162454,2162460,2162469,2162476,2162481,2162484,2162500,2162526,2162532,2162588,2162591,2162599,2162603,2162608,2162611,2162614,2162616,2162641,2162647,2162650,2162653,2162656,2162686,2162695",25
"10607","EH_Chr20_2166675:2167787","2167175,2167180,2167188,2167237,2167287",5
"10608","EH_Chr20_2188960:2190207","2189460,2189463,2189466,2189469,2189472,2189478,2189481,2189484,2189487,2189511,2189531,2189548,2189602,2189614,2189624,2189632,2189642,2189650,2189652,2189656,2189661,2189670,2189707",23
"10609","EH_Chr20_2233630:2234684","2234130,2234142,2234146,2234158,2234161,2234170,2234184",7
"10610","EH_Chr20_2299675:2300882","2300175,2300182,2300189,2300193,2300197,2300200,2300204,2300221,2300233,2300243,2300261,2300264,2300269,2300279,2300304,2300365,2300382",17
"10611","EH_Chr20_2458929:2460084","2459429,2459432,2459435,2459441,2459444,2459447,2459457,2459464,2459466,2459479,2459486,2459489,2459492,2459504,2459508,2459529,2459534,2459564,2459574,2459578,2459584",21
"10612","EH_Chr20_2805585:2806630","2806085,2806108,2806127,2806130",4
"10613","EH_Chr20_3026481:3027661","3026981,3027021,3027101,3027121,3027141,3027161",6
"10614","EH_Chr20_3192858:3194048","3193358,3193388,3193397,3193425,3193474,3193481,3193500,3193516,3193520,3193548",10
"10615","EH_Chr20_3394335:3395393","3394835,3394893",2
"10616","EH_Chr20_3543498:3544654","3543998,3544022,3544029,3544060,3544085,3544089,3544103,3544118,3544147,3544154",10
"10617","EH_Chr20_3639532:3640532","3640032",1
"10618","EH_Chr20_3702339:3703497","3702839,3702847,3702858,3702874,3702884,3702902,3702931,3702934,3702942,3702978,3702985,3702994,3702997",13
"10619","EH_Chr20_3713202:3714400","3713702,3713711,3713713,3713784,3713788,3713791,3713797,3713831,3713837,3713850,3713856,3713869,3713882,3713900",14
"10620","EH_Chr20_3731249:3732410","3731749,3731796,3731886,3731906,3731910",5
"10621","EH_Chr20_3898750:3899788","3899250,3899272,3899288",3
"10622","EH_Chr20_3903540:3904603","3904040,3904069,3904103",3
"10623","EH_Chr20_3953146:3954327","3953646,3953711,3953827",3
"10624","EH_Chr20_4000571:4001786","4001071,4001078,4001090,4001095,4001097,4001131,4001144,4001153,4001158,4001166,4001184,4001188,4001194,4001206,4001209,4001213,4001215,4001217,4001259,4001269,4001275,4001281,4001286",23
"10625","EH_Chr20_4018168:4019331","4018668,4018713,4018724,4018736,4018829,4018831",6
"10626","EH_Chr20_4045348:4046577","4045848,4045855,4045865,4045870,4045872,4045878,4045881,4045900,4045904,4045909,4045939,4045943,4045969,4045994,4046000,4046015,4046017,4046025,4046033,4046035,4046038,4046053,4046063,4046077",24
"10627","EH_Chr20_4153334:4154582","4153834,4153843,4153849,4153892,4153933,4153947,4153953,4153969,4153973,4154030,4154082",11
"10628","EH_Chr20_4225703:4226745","4226203,4226207,4226212,4226216,4226221,4226223,4226245",7
"10629","EH_Chr20_4365547:4366676","4366047,4366052,4366171,4366176",4
"10630","EH_Chr20_4422907:4424012","4423407,4423512",2
"10631","EH_Chr20_4516901:4518082","4517401,4517506,4517582",3
"10632","EH_Chr20_4531353:4532458","4531853,4531882,4531958",3
"10633","EH_Chr20_4556079:4557184","4556579,4556608,4556684",3
"10634","EH_Chr20_4745764:4746869","4746264,4746293,4746369",3
"10635","EH_Chr20_4782627:4783844","4783127,4783138,4783142,4783150,4783175,4783177,4783192,4783256,4783275,4783299,4783309,4783312,4783317,4783319,4783321,4783344",16
"10636","EH_Chr20_4827628:4828762","4828128,4828130,4828140,4828146,4828182,4828190,4828201,4828217,4828233,4828249,4828262",11
"10637","EH_Chr20_4847226:4848407","4847726,4847731,4847733,4847763,4847779,4847783,4847791,4847795,4847797,4847811,4847817,4847824,4847844,4847847,4847895,4847907",16
"10638","EH_Chr20_4861960:4863118","4862460,4862464,4862471,4862478,4862537,4862540,4862580,4862618",8
"10639","EH_Chr20_4863470:4864610","4863970,4864000,4864015,4864023,4864026,4864032,4864035,4864050,4864055,4864069,4864110",11
"10640","EH_Chr20_4938389:4939586","4938889,4938904,4938914,4938920,4938924,4938932,4938944,4938961,4938978,4938980,4938983,4938995,4938997,4939002,4939010,4939017,4939023,4939027,4939035,4939037,4939057,4939061,4939067,4939073,4939086",25
"10641","EH_Chr20_5001415:5002596","5001915,5001928,5001941,5001964,5001971,5002048,5002050,5002054,5002067,5002071,5002093,5002096",12
"10642","EH_Chr20_5080081:5081104","5080581,5080604",2
"10643","EH_Chr20_5085898:5086917","5086398,5086412,5086417",3
"10644","EH_Chr20_5101768:5102937","5102268,5102296,5102302,5102307,5102326,5102343,5102348,5102365,5102390,5102437",10
"10645","EH_Chr20_5112775:5114035","5113275,5113291,5113294,5113297,5113306,5113318,5113332,5113339,5113341,5113351,5113357,5113360,5113363,5113375,5113436,5113455,5113469,5113502,5113535",19
"10646","EH_Chr20_5128467:5129735","5128967,5128976,5128994,5129042,5129070,5129078,5129084,5129101,5129111,5129123,5129126,5129140,5129161,5129185,5129187,5129197,5129206,5129210,5129219,5129221,5129231,5129235",22
"10647","EH_Chr20_5189550:5190705","5190050,5190120,5190123,5190131,5190139,5190147,5190174,5190205",8
"10648","EH_Chr20_5207108:5208232","5207608,5207626,5207653,5207665,5207673,5207678,5207694,5207716,5207732",9
"10649","EH_Chr20_5356058:5357132","5356558,5356585,5356611,5356632",4
"10650","EH_Chr20_5437425:5439078","5437925,5437935,5437975,5437977,5437987,5437995,5437999,5438001,5438078,5438080,5438116,5438123,5438312,5438328,5438374,5438384,5438393,5438399,5438432,5438578",20
"10651","EH_Chr20_5442335:5443471","5442835,5442933,5442952,5442971",4
"10652","EH_Chr20_5494003:5495051","5494503,5494523,5494537,5494551",4
"10653","EH_Chr20_5554356:5555489","5554856,5554867,5554877,5554892,5554906,5554918,5554922,5554929,5554931,5554980,5554989",11
"10654","EH_Chr20_5557121:5558387","5557621,5557633,5557645,5557658,5557670,5557682,5557694,5557706,5557718,5557731,5557743,5557755,5557767,5557779,5557791,5557803,5557815,5557827,5557839,5557851,5557863,5557887",22
"10655","EH_Chr20_5558569:5559701","5559069,5559077,5559096,5559101,5559104,5559111,5559153,5559201",8
"10656","EH_Chr20_5596853:5598643","5597353,5597395,5597442,5597513,5598119,5598122,5598128,5598143",8
"10657","EH_Chr20_5599642:5600801","5600142,5600153,5600181,5600184,5600193,5600204,5600223,5600301",8
"10658","EH_Chr20_5604961:5606013","5605461,5605513",2
"10659","EH_Chr20_5675508:5676688","5676008,5676079,5676095,5676188",4
"10660","EH_Chr20_5693585:5695910","5694085,5694090,5694119,5694152,5694158,5694165,5694190,5694203,5694221,5694249,5694255,5694261,5695201,5695228,5695235,5695273,5695298,5695306,5695318,5695334,5695338,5695357,5695360,5695365,5695397,5695407,5695410",27
"10661","EH_Chr20_5733218:5734447","5733718,5733721,5733724,5733729,5733742,5733772,5733822,5733824,5733860,5733876,5733944,5733947",12
"10662","EH_Chr20_5769047:5770233","5769547,5769565,5769586,5769589,5769601,5769610,5769624,5769651,5769654,5769657,5769714,5769723,5769733",13
"10663","EH_Chr20_5811878:5812878","5812378",1
"10664","EH_Chr20_6016743:6017779","6017243,6017279",2
"10665","EH_Chr20_6056875:6058004","6057375,6057408,6057420,6057425,6057443,6057464,6057504",7
"10666","EH_Chr20_6097671:6098864","6098171,6098252,6098274,6098290,6098307,6098364",6
"10667","EH_Chr20_6226274:6227461","6226774,6226807,6226812,6226817,6226892,6226905,6226909,6226922,6226926,6226961",10
"10668","EH_Chr20_6263369:6264369","6263869",1
"10669","EH_Chr20_6281066:6282080","6281566,6281580",2
"10670","EH_Chr20_6424768:6425988","6425268,6425279,6425311,6425388,6425396,6425431,6425440,6425443,6425450,6425463,6425488",11
"10671","EH_Chr20_6597164:6598341","6597664,6597677,6597694,6597736,6597750,6597794,6597826,6597841",8
"10672","EH_Chr20_6647751:6648838","6648251,6648256,6648273,6648300,6648338",5
"10673","EH_Chr20_6655990:6657106","6656490,6656495,6656524,6656583,6656585,6656593,6656606",7
"10674","EH_Chr20_6695367:6696467","6695867,6695876,6695904,6695914,6695951,6695967",6
"10675","EH_Chr20_6700040:6701202","6700540,6700547,6700554,6700618,6700640,6700643,6700650,6700653,6700658,6700661,6700671,6700677,6700680,6700687,6700693,6700698,6700702",17
"10676","EH_Chr20_6705705:6706883","6706205,6706270,6706327,6706333,6706342,6706366,6706383",7
"10677","EH_Chr20_6726477:6727631","6726977,6726980,6726997,6727004,6727007,6727031,6727034,6727054,6727057,6727060,6727066,6727072,6727093,6727125,6727131",15
"10678","EH_Chr20_6731700:6732933","6732200,6732221,6732225,6732228,6732243,6732253,6732270,6732321,6732340,6732345,6732362,6732404,6732433",13
"10679","EH_Chr20_6736091:6737296","6736591,6736650,6736652,6736658,6736699,6736713,6736722,6736745,6736761,6736766,6736769,6736794,6736796",13
"10680","EH_Chr20_6760684:6761917","6761184,6761187,6761190,6761208,6761233,6761239,6761248,6761265,6761271,6761273,6761323,6761328,6761333,6761338,6761340,6761349,6761355,6761360,6761402,6761417",20
"10681","EH_Chr20_6781508:6782627","6782008,6782025,6782031,6782078,6782120,6782127",6
"10682","EH_Chr20_6801419:6802567","6801919,6801923,6801941,6801952,6801955,6801960,6802005,6802067",8
"10683","EH_Chr20_6880912:6882005","6881412,6881505",2
"10684","EH_Chr20_6893987:6895215","6894487,6894500,6894586,6894629,6894672,6894715",6
"10685","EH_Chr20_6901275:6902375","6901775,6901782,6901829,6901875",4
"10686","EH_Chr20_6916277:6917277","6916777",1
"10687","EH_Chr20_6982046:6983168","6982546,6982550,6982591,6982606,6982616,6982619,6982635,6982668",8
"10688","EH_Chr20_6987066:6988264","6987566,6987571,6987573,6987576,6987586,6987595,6987598,6987633,6987687,6987706,6987715,6987719,6987735,6987744,6987764",15
"10689","EH_Chr20_7029031:7030202","7029531,7029565,7029591,7029613,7029638,7029652,7029668,7029702",8
"10690","EH_Chr20_7156810:7158019","7157310,7157335,7157337,7157343,7157358,7157519",6
"10691","EH_Chr20_7265932:7266986","7266432,7266441,7266477,7266484,7266486",5
"10692","EH_Chr20_7312667:7313791","7313167,7313185,7313254,7313276,7313291",5
"10693","EH_Chr20_7577416:7578623","7577916,7577928,7578026,7578034,7578053,7578123",6
"10694","EH_Chr20_7727775:7729007","7728275,7728299,7728305,7728448,7728457,7728507",6
"10695","EH_Chr20_7744174:7745300","7744674,7744695,7744711,7744720,7744800",5
"10696","EH_Chr20_7758530:7759639","7759030,7759036,7759045,7759078,7759080,7759088,7759127,7759139",8
"10697","EH_Chr20_7792785:7793931","7793285,7793321,7793329,7793348,7793369,7793380,7793397,7793416,7793425,7793431",10
"10698","EH_Chr20_7831570:7832806","7832070,7832079,7832087,7832105,7832110,7832114,7832118,7832127,7832134,7832142,7832145,7832152,7832154,7832176,7832183,7832198,7832204,7832214,7832235,7832240,7832259,7832280,7832306",23
"10699","EH_Chr20_7863808:7864937","7864308,7864311,7864313,7864323,7864341,7864356,7864371,7864380,7864437",9
"10700","EH_Chr20_7956999:7958206","7957499,7957521,7957532,7957535,7957543,7957551,7957572,7957633,7957640,7957652,7957680,7957706",12
"10701","EH_Chr20_8185811:8186959","8186311,8186342,8186346,8186348,8186416,8186436,8186438,8186444,8186451,8186457,8186459",11
"10702","EH_Chr20_8244377:8245532","8244877,8244886,8244889,8244892,8244898,8244912,8244916,8244918,8244932,8244935,8244946,8244959,8244962,8244965,8244988,8244992,8244997,8245003,8245007,8245018,8245027,8245032",22
"10703","EH_Chr20_8388399:8389671","8388899,8388901,8388904,8388926,8388929,8388948,8388952,8388958,8389053,8389089,8389106,8389110,8389168,8389171",14
"10704","EH_Chr20_8443315:8444361","8443815,8443834,8443861",3
"10705","EH_Chr20_8590357:8591426","8590857,8590860,8590870,8590890,8590926",5
"10706","EH_Chr20_8608336:8609542","8608836,8608865,8608867,8608875,8608893,8608901,8608911,8608919,8608923,8608933,8608939,8608944,8608964,8608977,8608980,8608993,8608995,8608998,8609000,8609009,8609015,8609019,8609022,8609025,8609029,8609033,8609039,8609042",28
"10707","EH_Chr20_8615850:8617056","8616350,8616426,8616429,8616435,8616446,8616480,8616489,8616513,8616517,8616543,8616556",11
"10708","EH_Chr20_8896441:8897579","8896941,8896944,8896970,8896978,8896997,8897009,8897017,8897020,8897031,8897037,8897049,8897069,8897079",13
"10709","EH_Chr20_9173111:9174267","9173611,9173653,9173749,9173757,9173767",5
"10710","EH_Chr20_9519660:9520660","9520160",1
"10711","EH_Chr20_9546771:9547949","9547271,9547274,9547279,9547300,9547308,9547312,9547343,9547351,9547357,9547367,9547406,9547414,9547442,9547449",14
"10712","EH_Chr20_9568277:9569434","9568777,9568825,9568829,9568880,9568889,9568928,9568934",7
"10713","EH_Chr20_9629503:9630648","9630003,9630007,9630085,9630128,9630137,9630140,9630148",7
"10714","EH_Chr20_10022548:10023789","10023048,10023051,10023109,10023174,10023192,10023232,10023251,10023262,10023289",9
"10715","EH_Chr20_10094126:10095205","10094626,10094659,10094690,10094703,10094705",5
"10716","EH_Chr20_10355415:10356522","10355915,10355980,10355995,10356009,10356022",5
"10717","EH_Chr20_10432827:10433994","10433327,10433371,10433396,10433400,10433407,10433494",6
"10718","EH_Chr20_10530784:10531960","10531284,10531315,10531338,10531343,10531394,10531452,10531457,10531460",8
"10719","EH_Chr20_10572793:10573942","10573293,10573312,10573326,10573342,10573355,10573365,10573368,10573371,10573382,10573389,10573392,10573394,10573410,10573413,10573415,10573420,10573442",17
"10720","EH_Chr20_10616925:10618157","10617425,10617440,10617445,10617447,10617463,10617478,10617484,10617508,10617512,10617523,10617525,10617544,10617554,10617559,10617575,10617612,10617646,10617657",18
"10721","EH_Chr20_10969777:10970846","10970277,10970314,10970346",3
"10722","EH_Chr20_11099956:11100956","11100456",1
"10723","EH_Chr20_11331401:11332610","11331901,11331913,11331915,11331918,11331922,11331928,11331943,11331964,11331973,11331979,11331985,11331988,11331997,11332022,11332024,11332041,11332049,11332051,11332053,11332075,11332077,11332090,11332110",23
"10724","EH_Chr20_11373748:11374879","11374248,11374379",2
"10725","EH_Chr20_11395192:11396361","11395692,11395798,11395800,11395861",4
"10726","EH_Chr20_11430486:11431641","11430986,11431055,11431073,11431101,11431141",5
"10727","EH_Chr20_11448663:11449722","11449163,11449172,11449222",3
"10728","EH_Chr20_11533645:11534725","11534145,11534151,11534157,11534205,11534220,11534225",6
"10729","EH_Chr20_11657114:11658326","11657614,11657618,11657673,11657717,11657786,11657789,11657798,11657819,11657826",9
"10730","EH_Chr20_11855205:11856357","11855705,11855762,11855766,11855806,11855857",5
"10731","EH_Chr20_12074366:12075476","12074866,12074868,12074904,12074951,12074959,12074972,12074976",7
"10732","EH_Chr20_12117569:12118765","12118069,12118154,12118216,12118265",4
"10733","EH_Chr20_12202238:12203532","12202738,12202756,12202788,12202922,12203032",5
"10734","EH_Chr20_12203733:12204982","12204233,12204239,12204253,12204260,12204312,12204321,12204362,12204365,12204376,12204381,12204393,12204405,12204439,12204445,12204447,12204482",16
"10735","EH_Chr20_12224614:12225765","12225114,12225117,12225169,12225192,12225195,12225216,12225265",7
"10736","EH_Chr20_12236000:12237050","12236500,12236550",2
"10737","EH_Chr20_12306733:12307887","12307233,12307254,12307260,12307278,12307299,12307328,12307362,12307387",8
"10738","EH_Chr20_12354684:12355829","12355184,12355238,12355309,12355316,12355329",5
"10739","EH_Chr20_12528586:12529642","12529086,12529142",2
"10740","EH_Chr20_12531081:12532327","12531581,12531591,12531623,12531651,12531673,12531752,12531771,12531801,12531818,12531827",10
"10741","EH_Chr20_12817736:12818890","12818236,12818245,12818270,12818390",4
"10742","EH_Chr20_12832237:12833360","12832737,12832754,12832761,12832769,12832809,12832822,12832851,12832860",8
"10743","EH_Chr20_12876474:12877664","12876974,12876989,12876998,12877086,12877112,12877164",6
"10744","EH_Chr20_12999875:13000875","13000375",1
"10745","EH_Chr20_13022843:13023960","13023343,13023363,13023365,13023372,13023377,13023391,13023407,13023410,13023420,13023433,13023460",11
"10746","EH_Chr20_13109533:13110824","13110033,13110038,13110121,13110133,13110269,13110295,13110324",7
"10747","EH_Chr20_13129202:13130373","13129702,13129712,13129721,13129724,13129731,13129735,13129739,13129753,13129783,13129821,13129834,13129849,13129873",13
"10748","EH_Chr20_13140109:13141200","13140609,13140637,13140700",3
"10749","EH_Chr20_13407911:13409059","13408411,13408415,13408466,13408507,13408517,13408526,13408559",7
"10750","EH_Chr20_13469540:13470746","13470040,13470055,13470084,13470091,13470110,13470123,13470128,13470132,13470147,13470150,13470154,13470160,13470162,13470174,13470184,13470217,13470228,13470246",18
"10751","EH_Chr20_13525005:13526172","13525505,13525507,13525524,13525533,13525559,13525583,13525618,13525629,13525641,13525658,13525663,13525672",12
"10752","EH_Chr20_13714574:13715714","13715074,13715095,13715141,13715164,13715214",5
"10753","EH_Chr20_13743066:13744161","13743566,13743661",2
"10754","EH_Chr20_13855448:13856609","13855948,13856029,13856048,13856054,13856084,13856109",6
"10755","EH_Chr20_13925726:13926847","13926226,13926229,13926234,13926256,13926266,13926278,13926285,13926291,13926296,13926315,13926329,13926347",12
"10756","EH_Chr20_14009951:14011144","14010451,14010461,14010468,14010471,14010527,14010531,14010534,14010537,14010539,14010579,14010584,14010588,14010591,14010615,14010618,14010633,14010644",17
"10757","EH_Chr20_14019263:14020445","14019763,14019807,14019810,14019820,14019846,14019875,14019879,14019883,14019921,14019933,14019945",11
"10758","EH_Chr20_14077698:14078935","14078198,14078214,14078222,14078233,14078236,14078238,14078247,14078263,14078271,14078342,14078398,14078412,14078435",13
"10759","EH_Chr20_14167523:14168673","14168023,14168057,14168088,14168091,14168119,14168147,14168155,14168159,14168173",9
"10760","EH_Chr20_14233576:14234576","14234076",1
"10761","EH_Chr20_14249745:14250914","14250245,14250255,14250264,14250267,14250273,14250276,14250278,14250290,14250315,14250319,14250341,14250381,14250383,14250385,14250387,14250408,14250414",17
"10762","EH_Chr20_14274808:14275961","14275308,14275461",2
"10763","EH_Chr20_14423015:14424179","14423515,14423517,14423616,14423679",4
"10764","EH_Chr20_14448263:14449417","14448763,14448788,14448822,14448843,14448876,14448907,14448912,14448917",8
"10765","EH_Chr20_14930515:14931639","14931015,14931049,14931139",3
"10766","EH_Chr20_14944160:14945276","14944660,14944666,14944676,14944681,14944722,14944776",6
"10767","EH_Chr20_15147805:15148957","15148305,15148321,15148342,15148387,15148391,15148395,15148404,15148413,15148423,15148457",10
"10768","EH_Chr20_15226573:15227770","15227073,15227090,15227093,15227096,15227114,15227124,15227148,15227157,15227162,15227165,15227175,15227183,15227186,15227193,15227198,15227229,15227270",17
"10769","EH_Chr20_15415218:15416405","15415718,15415736,15415749,15415752,15415778,15415789,15415818,15415850,15415882,15415894,15415905",11
"10770","EH_Chr20_15543225:15544407","15543725,15543728,15543733,15543737,15543802,15543879,15543890,15543907",8
"10771","EH_Chr20_15545602:15547361","15546102,15546159,15546191,15546195,15546214,15546227,15546232,15546238,15546241,15546250,15546260,15546304,15546314,15546709,15546729,15546802,15546861",17
"10772","EH_Chr20_15563137:15564312","15563637,15563643,15563660,15563663,15563746,15563812",6
"10773","EH_Chr20_15599925:15601161","15600425,15600435,15600448,15600454,15600459,15600465,15600471,15600483,15600486,15600492,15600498,15600500,15600502,15600511,15600514,15600525,15600540,15600551,15600558,15600584,15600592,15600595,15600601,15600607,15600618,15600632,15600643,15600651,15600655,15600661",30
"10774","EH_Chr20_15607033:15608049","15607533,15607545,15607549",3
"10775","EH_Chr20_15628357:15629432","15628857,15628903,15628932",3
"10776","EH_Chr20_15639507:15640712","15640007,15640019,15640034,15640065,15640106,15640196,15640204,15640212",8
"10777","EH_Chr20_15672764:15673837","15673264,15673314,15673318,15673320,15673327,15673337",6
"10778","EH_Chr20_15917056:15918197","15917556,15917581,15917640,15917697",4
"10779","EH_Chr20_15940599:15941806","15941099,15941105,15941113,15941116,15941121,15941132,15941141,15941157,15941221,15941293,15941306",11
"10780","EH_Chr20_16301762:16302837","16302262,16302325,16302337",3
"10781","EH_Chr20_16305522:16306765","16306022,16306026,16306035,16306077,16306086,16306089,16306168,16306175,16306178,16306202,16306213,16306265",12
"10782","EH_Chr20_16322073:16323235","16322573,16322608,16322612,16322616,16322629,16322631,16322638,16322735",8
"10783","EH_Chr20_16402471:16403659","16402971,16403013,16403039,16403060,16403137,16403142,16403159",7
"10784","EH_Chr20_16574715:16575811","16575215,16575266,16575311",3
"10785","EH_Chr20_16645332:16646450","16645832,16645877,16645896,16645937,16645950",5
"10786","EH_Chr20_16754855:16755855","16755355",1
"10787","EH_Chr20_16765604:16766831","16766104,16766175,16766181,16766188,16766197,16766226,16766241,16766254,16766268,16766309,16766323,16766331",12
"10788","EH_Chr20_16837415:16838576","16837915,16837919,16838069,16838076",4
"10789","EH_Chr20_16842039:16843289","16842539,16842546,16842568,16842592,16842605,16842621,16842660,16842664,16842666,16842690,16842710,16842729,16842734,16842753,16842761,16842774,16842789",17
"10790","EH_Chr20_16961667:16962667","16962167",1
"10791","EH_Chr20_17098694:17099952","17099194,17099201,17099223,17099225,17099238,17099254,17099268,17099274,17099290,17099293,17099306,17099332,17099348,17099353,17099369,17099374,17099376,17099402,17099417,17099432,17099437,17099440,17099452",23
"10792","EH_Chr20_17197566:17198782","17198066,17198073,17198117,17198121,17198126,17198152,17198169,17198183,17198187,17198225,17198248,17198252,17198260,17198263,17198282",15
"10793","EH_Chr20_17380643:17381776","17381143,17381161,17381166,17381173,17381183,17381219,17381224,17381260,17381276",9
"10794","EH_Chr20_17521278:17522380","17521778,17521794,17521866,17521876,17521880",5
"10795","EH_Chr20_17524690:17525784","17525190,17525211,17525284",3
"10796","EH_Chr20_17569706:17570934","17570206,17570220,17570223,17570237,17570259,17570285,17570292,17570300,17570312,17570316,17570320,17570331,17570337,17570340,17570352,17570401,17570409,17570421,17570425,17570434",20
"10797","EH_Chr20_17575022:17576259","17575522,17575528,17575533,17575543,17575594,17575601,17575615,17575670,17575752,17575759",10
"10798","EH_Chr20_17704004:17705218","17704504,17704517,17704562,17704569,17704572,17704592,17704646,17704649,17704660,17704683,17704718",11
"10799","EH_Chr20_17903138:17904282","17903638,17903693,17903699,17903720,17903746,17903774,17903777,17903782",8
"10800","EH_Chr20_17906783:17907941","17907283,17907298,17907313,17907360,17907441",5
"10801","EH_Chr20_18165069:18166103","18165569,18165603",2
"10802","EH_Chr20_18222616:18223745","18223116,18223132,18223180,18223210,18223245",5
"10803","EH_Chr20_18341173:18342272","18341673,18341676,18341692,18341719,18341737,18341755,18341772",7
"10804","EH_Chr20_18621854:18622944","18622354,18622389,18622403,18622441,18622444",5
"10805","EH_Chr20_18636006:18637014","18636506,18636509,18636514",3
"10806","EH_Chr20_18706931:18708028","18707431,18707448,18707528",3
