"","Chr","seq_names","pos_rgenome","pos_seq","pos_align","width_align","chr_align","aligned","seq_number","SMR","species"
"701","AC_2","AC_2_5402563:5403665",5403140,-414,36823526,63,"NC_000003.12",FALSE,"seq_116","SMR_004","AC"
"702","AC_2","AC_2_5402563:5403665",5403144,-410,36823530,63,"NC_000003.12",FALSE,"seq_116","SMR_004","AC"
"704","AC_2","AC_2_5402563:5403665",5403161,-393,36823547,63,"NC_000003.12",FALSE,"seq_116","SMR_004","AC"
"705","AC_2","AC_2_5402563:5403665",5403165,-389,36823551,63,"NC_000003.12",FALSE,"seq_116","SMR_004","AC"
"707","AC_21","AC_21_15220331:15221420",15220849,189,36824789,65,"NC_000003.12",FALSE,"seq_117","SMR_004","AC"
"709","AC_21","AC_21_15220331:15221420",15220881,221,36824821,65,"NC_000003.12",FALSE,"seq_117","SMR_004","AC"
"710","AC_21","AC_21_15220331:15221420",15220888,228,36824828,65,"NC_000003.12",FALSE,"seq_117","SMR_004","AC"
"712","AC_21","AC_21_15220331:15221420",15220893,233,36824833,65,"NC_000003.12",FALSE,"seq_117","SMR_004","AC"
"713","AC_21","AC_21_15220331:15221420",15220920,260,36824860,65,"NC_000003.12",FALSE,"seq_117","SMR_004","AC"
"714","AC_23","AC_23_16378553:16379560",16379053,-439,36823571,45,"NC_000003.12",FALSE,"seq_118","SMR_004","AC"
"717","AC_4","AC_4_19862815:19863941",19863334,375,36825160,65,"NC_000003.12",FALSE,"seq_119","SMR_004","AC"
"719","AC_4","AC_4_19862815:19863941",19863371,412,36825197,65,"NC_000003.12",FALSE,"seq_119","SMR_004","AC"
"722","AC_4","AC_4_19862815:19863941",19863405,446,36825231,65,"NC_000003.12",FALSE,"seq_119","SMR_004","AC"
"723","AC_4","AC_4_19862815:19863941",19863412,453,36825238,65,"NC_000003.12",FALSE,"seq_119","SMR_004","AC"
"727","AC_5","AC_5_7084396:7085436",7084903,394,36825210,65,"NC_000003.12",FALSE,"seq_120","SMR_004","AC"
"729","AC_5","AC_5_7084396:7085436",7084936,427,36825243,65,"NC_000003.12",FALSE,"seq_120","SMR_004","AC"
"730","AC_6","AC_6_7497516:7498516",7498016,-266,36823897,66,"NC_000003.12",FALSE,"seq_121","SMR_004","AC"
"741","AC_6","AC_6_14416820:14417918",14417320,309,81504261,121,"NC_000004.12",FALSE,"seq_124","SMR_006","AC"
"742","AC_6","AC_6_14416820:14417918",14417348,337,81504289,121,"NC_000004.12",FALSE,"seq_124","SMR_006","AC"
"743","AC_6","AC_6_14416820:14417918",14417381,370,81504322,121,"NC_000004.12",FALSE,"seq_124","SMR_006","AC"
"744","AC_6","AC_6_14416820:14417918",14417394,383,81504335,121,"NC_000004.12",FALSE,"seq_124","SMR_006","AC"
"745","AC_6","AC_6_14416820:14417918",14417406,395,81504347,121,"NC_000004.12",FALSE,"seq_124","SMR_006","AC"
"746","AC_6","AC_6_14416820:14417918",14417418,407,81504359,121,"NC_000004.12",FALSE,"seq_124","SMR_006","AC"
"747","AC_20","AC_20_3737794:3738869",3738294,231,98207866,66,"NC_000013.11",FALSE,"seq_125","SMR_031","AC"
"748","AC_20","AC_20_3737794:3738869",3738369,306,98207941,66,"NC_000013.11",FALSE,"seq_125","SMR_031","AC"
"750","AC_20","AC_20_5566356:5567464",5566892,-475,21762465,60,"NC_000008.11",FALSE,"seq_126","SMR_017","AC"
"754","AC_20","AC_20_5566356:5567464",5566956,-411,21762529,60,"NC_000008.11",FALSE,"seq_126","SMR_017","AC"
"756","AC_20","AC_20_5566356:5567464",5566964,-403,21762537,60,"NC_000008.11",FALSE,"seq_126","SMR_017","AC"
"758","AC_6","AC_6_7521863:7522939",7522387,-335,21762757,65,"NC_000008.11",FALSE,"seq_127","SMR_017","AC"
"760","AC_6","AC_6_7521863:7522939",7522439,-283,21762809,65,"NC_000008.11",FALSE,"seq_127","SMR_017","AC"
"764","AC_21","AC_21_4412340:4413357",4412840,-12,13883633,85,"NC_000010.11",FALSE,"seq_129","SMR_025","AC"
"766","AC_22","AC_22_14920889:14921965",14921389,181,13883969,135,"NC_000010.11",FALSE,"seq_130","SMR_025","AC"
"767","AC_22","AC_22_14920889:14921965",14921411,203,13883991,135,"NC_000010.11",FALSE,"seq_130","SMR_025","AC"
"768","AC_22","AC_22_14920889:14921965",14921414,206,13883994,135,"NC_000010.11",FALSE,"seq_130","SMR_025","AC"
"772","AC_22","AC_22_14920889:14921965",14921437,229,13884017,135,"NC_000010.11",FALSE,"seq_130","SMR_025","AC"
"775","AC_22","AC_22_14920889:14921965",14921458,250,13884038,135,"NC_000010.11",FALSE,"seq_130","SMR_025","AC"
"776","AC_22","AC_22_14920889:14921965",14921465,257,13884045,135,"NC_000010.11",FALSE,"seq_130","SMR_025","AC"
"777","AC_22","AC_22_14859942:14861046",14860442,189,5436041,65,"NC_000010.11",FALSE,"seq_131","SMR_023","AC"
"778","AC_22","AC_22_14859942:14861046",14860444,191,5436043,65,"NC_000010.11",FALSE,"seq_131","SMR_023","AC"
"783","AC_2","AC_2_10128665:10129747",10129165,229,55867171,116,"NC_000005.10",FALSE,"seq_133","SMR_007","AC"
"784","AC_2","AC_2_10128665:10129747",10129237,301,55867243,116,"NC_000005.10",FALSE,"seq_133","SMR_007","AC"
"785","AC_2","AC_2_10128665:10129747",10129239,303,55867245,116,"NC_000005.10",FALSE,"seq_133","SMR_007","AC"
"786","AC_2","AC_2_10128665:10129747",10129247,311,55867253,116,"NC_000005.10",FALSE,"seq_133","SMR_007","AC"
"788","AC_3","AC_3_14244577:14245641",14245085,253,55867076,167,"NC_000005.10",FALSE,"seq_134","SMR_007","AC"
"791","AC_3","AC_3_14244577:14245641",14245134,302,55867125,167,"NC_000005.10",FALSE,"seq_134","SMR_007","AC"
"793","AC_3","AC_3_29572729:29573815",29573229,-314,81540996,69,"NC_000023.11",FALSE,"seq_135","SMR_049","AC"
"794","AC_3","AC_3_29572729:29573815",29573232,-311,81540999,69,"NC_000023.11",FALSE,"seq_135","SMR_049","AC"
"795","AC_3","AC_3_29572729:29573815",29573235,-308,81541002,69,"NC_000023.11",FALSE,"seq_135","SMR_049","AC"
"796","AC_3","AC_3_29572729:29573815",29573248,-295,81541015,69,"NC_000023.11",FALSE,"seq_135","SMR_049","AC"
"797","AC_3","AC_3_29572729:29573815",29573254,-289,81541021,69,"NC_000023.11",FALSE,"seq_135","SMR_049","AC"
"798","AC_3","AC_3_29572729:29573815",29573281,-262,81541048,69,"NC_000023.11",FALSE,"seq_135","SMR_049","AC"
"800","AC_3","AC_3_29572729:29573815",29573315,-228,81541082,69,"NC_000023.11",FALSE,"seq_135","SMR_049","AC"
"801","AC_6","AC_6_25620316:25621316",25620816,-365,143037198,127,"NC_000008.11",FALSE,"seq_136","SMR_018","AC"
"802","AC_7","AC_7_23033489:23034588",23033989,164,98660225,62,"NC_000002.12",FALSE,"seq_137","SMR_001","AC"
"805","AC_7","AC_7_23033489:23034588",23034069,244,98660305,62,"NC_000002.12",FALSE,"seq_137","SMR_001","AC"
"809","AC_7","AC_7_7654770:7655885",7655270,177,58603746,57,"NC_000017.11",FALSE,"seq_138","SMR_040","AC"
"811","AC_7","AC_7_7654770:7655885",7655300,207,58603776,57,"NC_000017.11",FALSE,"seq_138","SMR_040","AC"
"812","AC_7","AC_7_7654770:7655885",7655308,215,58603784,57,"NC_000017.11",FALSE,"seq_138","SMR_040","AC"
"814","AC_7","AC_7_7654770:7655885",7655322,229,58603798,57,"NC_000017.11",FALSE,"seq_138","SMR_040","AC"
"815","AC_7","AC_7_7654770:7655885",7655334,241,58603810,57,"NC_000017.11",FALSE,"seq_138","SMR_040","AC"
"816","AC_7","AC_7_7654770:7655885",7655341,248,58603817,57,"NC_000017.11",FALSE,"seq_138","SMR_040","AC"
"817","AC_7","AC_7_7654770:7655885",7655385,292,58603861,57,"NC_000017.11",FALSE,"seq_138","SMR_040","AC"
"818","AC_11","AC_11_17373097:17374192",17373597,493,85897562,377,"NC_000015.10",FALSE,"seq_139","SMR_037","AC"
"820","AC_11","AC_11_17373097:17374192",17373622,518,85897587,377,"NC_000015.10",FALSE,"seq_139","SMR_037","AC"
"822","AC_11","AC_11_17373097:17374192",17373645,541,85897610,377,"NC_000015.10",FALSE,"seq_139","SMR_037","AC"
"824","AC_11","AC_11_17373097:17374192",17373677,573,85897642,377,"NC_000015.10",FALSE,"seq_139","SMR_037","AC"
"825","AC_11","AC_11_17373097:17374192",17373680,576,85897645,377,"NC_000015.10",FALSE,"seq_139","SMR_037","AC"
"826","AC_11","AC_11_17373097:17374192",17373692,588,85897657,377,"NC_000015.10",FALSE,"seq_139","SMR_037","AC"
"829","AC_5","AC_5_7177732:7178822",7178268,536,85897630,222,"NC_000015.10",FALSE,"seq_140","SMR_037","AC"
"830","AC_5","AC_5_7177732:7178822",7178322,590,85897684,222,"NC_000015.10",FALSE,"seq_140","SMR_037","AC"
"834","AC_9","AC_9_10574228:10575294",10574728,226,76121168,121,"NC_000017.11",FALSE,"seq_142","SMR_041","AC"
"835","AC_9","AC_9_10574228:10575294",10574754,252,76121194,121,"NC_000017.11",FALSE,"seq_142","SMR_041","AC"
"836","AC_9","AC_9_10574228:10575294",10574794,292,76121234,121,"NC_000017.11",FALSE,"seq_142","SMR_041","AC"
"841","AC_9","AC_9_20116960:20118025",20117503,127,97748818,285,"NC_000015.10",TRUE,"seq_143","SMR_035","AC"
"844","AC_9","AC_9_20116960:20118025",20117511,135,97748826,285,"NC_000015.10",TRUE,"seq_143","SMR_035","AC"
"847","AC_9","AC_9_23097821:23098905",23098321,-168,153913662,95,"NC_000006.12",FALSE,"seq_144","SMR_012","AC"
"848","AC_9","AC_9_23097821:23098905",23098364,-125,153913705,95,"NC_000006.12",FALSE,"seq_144","SMR_012","AC"
"849","AC_9","AC_9_23097821:23098905",23098375,-114,153913716,95,"NC_000006.12",FALSE,"seq_144","SMR_012","AC"
"851","AC_9","AC_9_23097821:23098905",23098405,-84,153913746,95,"NC_000006.12",FALSE,"seq_144","SMR_012","AC"
